naics6,naics6_title,weighted_auto_output,weighted_total_output,auto_share_of_output
111110,Soybean Farming,1004.5670998161416,3665682836.7120633,2.7404637677742704e-07
111120,Oilseed (except Soybean) Farming,8036.536798529133,29325462693.696507,2.7404637677742704e-07
111130,Dry Pea and Bean Farming,7640.076191173662,25992592367.889954,2.9393282836273993e-07
111140,Wheat Farming,1273.346031862277,4332098727.981659,2.9393282836273993e-07
111150,Corn Farming,2546.692063724554,8664197455.963318,2.9393282836273993e-07
111160,Rice Farming,1273.346031862277,4332098727.981659,2.9393282836273993e-07
111191,Oilseed and Grain Combination Farming,1138.9565658392094,3998890782.346861,2.8481812278223333e-07
111199,All Other Grain Farming,10186.768254898216,34656789823.85327,2.9393282836273993e-07
111211,Potato Farming,550.118556307811,1875272039.9918606,2.9335400122011027e-07
111219,Other Vegetable (except Potato) and Melon Farming,7371.588654524668,25128645335.890934,2.9335400122011027e-07
111310,Orange Groves,80.5682719348839,416774790.2256332,1.933136884101505e-07
111320,Citrus (except Orange) Groves,563.9779035441873,2917423531.5794325,1.933136884101505e-07
111331,Apple Orchards,80.5682719348839,416774790.2256332,1.933136884101505e-07
111332,Grape Vineyards,161.1365438697678,833549580.4512664,1.933136884101505e-07
111333,Strawberry Farming,80.5682719348839,416774790.2256332,1.933136884101505e-07
111334,Berry (except Strawberry) Farming,966.8192632186067,5001297482.707599,1.933136884101505e-07
111335,Tree Nut Farming,1500.9737802215043,3171860797.840868,4.7321552737851517e-07
111336,Fruit and Tree Nut Combination Farming,115.33282497851715,366980435.00486004,3.1427513288818726e-07
111339,Other Noncitrus Fruit Farming,2255.911614176749,11669694126.31773,1.933136884101505e-07
111411,Mushroom Production,288.2547802257342,1117374027.4252195,2.5797519286354243e-07
111419,Other Food Crops Grown Under Cover,2113.868388322051,8194076201.118277,2.579751928635425e-07
111421,Nursery and Tree Production,1729.5286813544053,6704244164.551317,2.579751928635425e-07
111422,Floriculture Production,1345.1889743867596,5214412127.984358,2.579751928635425e-07
111910,Tobacco Farming,141.78102582816774,358238595.5677744,3.957726151853018e-07
111920,Cotton Farming,3560.8205959231345,1468700927.6573927,2.4244694946865146e-06
111930,Sugarcane Farming,509.07463929605603,3487474645.8521295,1.45972283956682e-07
111940,Hay Farming,6009.260301919848,2430021711.4275365,2.4729245313572355e-06
111991,Sugar Beet Farming,254.53731964802802,1743737322.9260647,1.45972283956682e-07
111992,Peanut Farming,1201.8520603839695,486004342.2855073,2.472924531357235e-06
111998,All Other Miscellaneous Crop Farming,37257.41387190305,15066134610.850727,2.472924531357235e-06
112111,Beef Cattle Ranching and Farming,10247.293883427092,65103111636.34977,1.5740098477421473e-07
112112,Cattle Feedlots,5692.941046348384,36168395353.52765,1.574009847742147e-07
112120,Dairy Cattle and Milk Production,11739.026001881546,46129265135.48175,2.54481097138747e-07
112210,Hog and Pig Farming,542.8906998427512,3207530371.982431,1.6925504574636805e-07
112310,Chicken Egg Production,3257.537858432611,15672137911.128117,2.0785535942225038e-07
112320,Broilers and Other Meat Type Chicken Production,2326.8127560232933,11194384222.234367,2.0785535942225038e-07
112330,Turkey Production,1396.087653613976,6716630533.340621,2.0785535942225038e-07
112340,Poultry Hatcheries,2326.8127560232933,11194384222.234367,2.0785535942225038e-07
112390,Other Poultry Production,4653.625512046587,22388768444.468735,2.0785535942225038e-07
112410,Sheep Farming,339.3066874017195,2004706482.4890194,1.6925504574636803e-07
112420,Goat Farming,339.3066874017195,2004706482.4890194,1.6925504574636803e-07
112511,Finfish Farming and Fish Hatcheries,882.1973872444707,5212236854.47145,1.6925504574636805e-07
112512,Shellfish Farming,746.474712283783,4410354261.475842,1.6925504574636805e-07
112519,Other Aquaculture,542.8906998427512,3207530371.982431,1.6925504574636805e-07
112910,Apiculture,475.02936236240737,2806589075.4846272,1.6925504574636805e-07
112920,Horses and Other Equine Production,339.3066874017195,2004706482.4890194,1.6925504574636803e-07
112930,Fur-Bearing Animal and Rabbit Production,339.3066874017195,2004706482.4890194,1.6925504574636803e-07
112990,All Other Animal Production,1492.949424567566,8820708522.951685,1.6925504574636805e-07
113110,Timber Tract Operations,0.0,44892861.85548237,0.0
113210,Forest Nurseries and Gathering of Forest Products,0.0,1077428684.5315769,0.0
113310,Logging,0.0,8448433801.44141,0.0
114111,Finfish Fishing,0.0,2225684883.332847,0.0
114112,Shellfish Fishing,0.0,761418512.719132,0.0
114119,Other Marine Fishing,0.0,292853274.12274307,0.0
114210,Hunting and Trapping,0.0,1566855875.3119442,0.0
115111,Cotton Ginning,0.0,569795791.5886215,0.0
115112,"Soil Preparation, Planting, and Cultivating",0.0,8262038978.035011,0.0
115113,"Crop Harvesting, Primarily by Machine",0.0,3703672645.32604,0.0
115114,Postharvest Crop Activities (except Cotton Ginning),0.0,11965711623.361052,0.0
115115,Farm Labor Contractors and Crew Leaders,0.0,1139591583.177243,0.0
115116,Farm Management Services,0.0,569795791.5886215,0.0
115210,Support Activities for Animal Production,0.0,8546936873.829323,0.0
115310,Support Activities for Forestry,0.0,3703672645.32604,0.0
211120,Crude Petroleum Extraction,5163865.516322852,95190859053.23405,5.424749359006244e-05
211130,Natural Gas Extraction,12909663.79080713,237977147633.08514,5.424749359006244e-05
212114,Surface Coal Mining,37923441.52088909,28439650878.217335,0.00133347071253732
212115,Underground Coal Mining,15615534.743895508,11710444479.26596,0.0013334707125373202
212210,Iron Ore Mining,15095884.110718615,3088283284.477201,0.004888115085360156
212220,Gold Ore and Silver Ore Mining,59414.671327889715,12091750648.883698,4.913653370231782e-06
212230,"Copper, Nickel, Lead, and Zinc Mining",5848028.458035512,14657650848.919561,0.0003989744685770421
212290,Other Metal Ore Mining,1944494.0716951727,2255641684.2081304,0.0008620580499592116
212311,Dimension Stone Mining and Quarrying,449747.6450361944,7927258468.929925,5.673432332236095e-05
212312,Crushed and Broken Limestone Mining and Quarrying,224873.8225180972,3963629234.4649625,5.673432332236095e-05
212313,Crushed and Broken Granite Mining and Quarrying,104941.11717511203,1849693642.7503157,5.673432332236095e-05
212319,Other Crushed and Broken Stone Mining and Quarrying,389781.29236470186,6870290673.072601,5.673432332236096e-05
212321,Construction Sand and Gravel Mining,34638.88398338873,2602997087.7157383,1.3307308005398541e-05
212322,Industrial Sand Mining,69277.76796677746,5205994175.431477,1.3307308005398541e-05
212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining",622452.7433567202,6729705079.773865,9.249331671717718e-05
212390,Other Nonmetallic Mineral Mining and Quarrying,4428554.935760084,3920419131.250993,0.0011296126224001326
213111,Drilling Oil and Gas Wells,57035.08578488189,9614008071.40073,5.93249822148028e-06
213112,Support Activities for Oil and Gas Operations,11644.608824115878,84895904226.19337,1.371633759043361e-07
213113,Support Activities for Coal Mining,0.0,1738911321.7147925,0.0
213114,Support Activities for Metal Mining,44524159.61229319,1827154500.2064228,0.024368032154512973
213115,Support Activities for Nonmetallic Minerals (except Fuels) Mining,0.0,1003218070.2200726,0.0
221111,Hydroelectric Power Generation,0.0,7449520656.211987,0.0
221112,Fossil Fuel Electric Power Generation,0.0,155036548375.45724,0.0
221113,Nuclear Electric Power Generation,0.0,49670331053.43911,0.0
221114,Solar Electric Power Generation,0.0,11135910035.130932,0.0
221115,Wind Electric Power Generation,0.0,28703655070.429054,0.0
221116,Geothermal Electric Power Generation,0.0,1114984556.5772123,0.0
221117,Biomass Electric Power Generation,0.0,3214514562.6132,0.0
221118,Other Electric Power Generation,0.0,674260190.7864262,0.0
221121,Electric Bulk Power Transmission and Control,1174683459.945098,216242659274.75784,0.005432246643122094
221122,Electric Power Distribution,1174683459.945098,216242659274.75784,0.005432246643122094
221210,Natural Gas Distribution,359359795.0981134,107987908784.81638,0.003327778073878593
221310,Water Supply and Irrigation Systems,10677794.741314875,5937625568.333407,0.0017983273984573524
221320,Sewage Treatment Facilities,5338897.3706574375,2968812784.1667037,0.0017983273984573524
221330,Steam and Air-Conditioning Supply,13881133.163709339,7718913238.83343,0.0017983273984573524
311111,Dog and Cat Food Manufacturing,0.0,37549189480.58673,0.0
311119,Other Animal Food Manufacturing,2840.3864926158913,59410406553.10848,4.780957844610602e-08
311211,Flour Milling,0.0,20133559943.324448,0.0
311212,Rice Milling,0.0,3343824149.2509766,0.0
311213,Malt Manufacturing,0.0,1352983034.9611888,0.0
311221,Wet Corn Milling and Starch Manufacturing,7743267.096953641,27304323390.596943,0.00028359124619877104
311224,Soybean and Other Oilseed Processing,3062564.4911944144,57619001648.91759,5.315198812112613e-05
311225,Fats and Oils Refining and Blending,0.0,18624896909.84264,0.0
311230,Breakfast Cereal Manufacturing,0.0,12633970296.921532,0.0
311313,Beet Sugar Manufacturing,57517.18228895699,4970032812.842694,1.1572797294281657e-05
311314,Cane Sugar Manufacturing,98368.21259638427,8469769289.1381,1.1614036845435068e-05
311340,Nonchocolate Confectionery Manufacturing,0.0,12906449601.724796,0.0
311351,Chocolate and Confectionery Manufacturing from Cacao Beans,0.0,5668984316.073896,0.0
311352,Confectionery Manufacturing from Purchased Chocolate,0.0,13156911599.34052,0.0
311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",14420.654108047562,17864783415.62506,8.072112475449793e-07
311412,Frozen Specialty Food Manufacturing,19543.349196942978,26691763160.674026,7.3218652058688e-07
311421,Fruit and Vegetable Canning,2269.0699869627815,33172866356.070965,6.8401384511276e-08
311422,Specialty Canning,659.1485216546947,10354650762.349047,6.365724318307775e-08
311423,Dried and Dehydrated Food Manufacturing,471.25656222212746,6829993570.312485,6.899809749023917e-08
311511,Fluid Milk Manufacturing,0.0,46059567173.00833,0.0
311512,Creamery Butter Manufacturing,0.0,6123724422.654861,0.0
311513,Cheese Manufacturing,0.0,66477777391.90936,0.0
311514,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",0.0,23735226702.383327,0.0
311520,Ice Cream and Frozen Dessert Manufacturing,0.0,11135733250.757004,0.0
311611,Animal (except Poultry) Slaughtering,0.0,101889452956.66794,0.0
311612,Meat Processed from Carcasses,0.0,90875975393.71681,0.0
311613,Rendering and Meat Byproduct Processing,244647685.3437138,5413168620.729677,0.04519491308784246
311615,Poultry Processing,0.0,87530214849.29192,0.0
311710,Seafood Product Preparation and Packaging,0.0,19785280036.777832,0.0
311811,Retail Bakeries,1620.4598457246962,3270169754.4140043,4.955277454748135e-07
311812,Commercial Bakeries,34029.65676021862,68673564842.69409,4.955277454748135e-07
311813,"Frozen Cakes, Pies, and Other Pastries Manufacturing",2712.6044160565116,5392975927.307872,5.029884154166104e-07
311821,Cookie and Cracker Manufacturing,0.0,14080127055.882751,0.0
311824,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",0.0,14078050809.146719,0.0
311830,Tortilla Manufacturing,0.0,5943861374.013343,0.0
311911,Roasted Nuts and Peanut Butter Manufacturing,0.0,15448775326.813076,0.0
311919,Other Snack Food Manufacturing,0.0,39633479242.058014,0.0
311920,Coffee and Tea Manufacturing,0.0,19331627559.112167,0.0
311930,Flavoring Syrup and Concentrate Manufacturing,0.0,20275165546.036552,0.0
311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",0.0,13807966402.651564,0.0
311942,Spice and Extract Manufacturing,0.0,19270057824.127842,0.0
311991,Perishable Prepared Food Manufacturing,2079.819053360672,15939360448.298008,1.3048321857749027e-07
311999,All Other Miscellaneous Food Manufacturing,4281.980403977855,32816330334.73119,1.3048321857749027e-07
312111,Soft Drink Manufacturing,0.0,60510183790.56962,0.0
312112,Bottled Water Manufacturing,0.0,13446707509.01547,0.0
312113,Ice Manufacturing,0.0,1549969876.1955645,0.0
312120,Breweries,0.0,38047756206.06633,0.0
312130,Wineries,0.0,30780776316.0157,0.0
312140,Distilleries,9188.193118117813,22672048373.504417,4.0526523967969086e-07
312230,Tobacco Manufacturing,14990.228031707173,52383677427.07177,2.8616219341562025e-07
313110,"Fiber, Yarn, and Thread Mills",310178304.59866893,6212991476.348427,0.049924147776389774
313210,Broadwoven Fabric Mills,76671869.0392655,5387229511.146369,0.014232151958744041
313220,Narrow Fabric Mills and Schiffli Machine Embroidery,2331340.4096425897,632652205.632862,0.003685026921403801
313230,Nonwoven Fabric Mills,140213397.03773224,6555545776.376431,0.021388516199979158
313240,Knit Fabric Mills,32586263.810437813,819260839.6731429,0.03977520007356707
313310,Textile and Fabric Finishing Mills,427647226.15079296,6355467678.119835,0.06728808135128549
313320,Fabric Coating Mills,52644416.74451839,2290900462.3244376,0.022979792273952967
314110,Carpet and Rug Mills,1163066549.1732392,10939634895.357687,0.10631676105267415
314120,Curtain and Linen Mills,722540.1059834119,3114836079.3275285,0.00023196729702045936
314910,Textile Bag and Canvas Mills,4752218.888555691,5677043563.981651,0.0008370939618477535
314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",14215.745457257219,1575693589.0789378,9.021897122502698e-06
314999,All Other Miscellaneous Textile Product Mills,357334126.64157945,5612225243.387936,0.06367066736364048
315120,Apparel Knitting Mills,2668397.049732972,925670993.0074883,0.0028826624901180046
315210,Cut and Sew Apparel Contractors,96273.825739938,2686620873.3385177,3.583454096383304e-05
315250,Cut and Sew Apparel Manufacturing (except Contractors),1090210.0965982021,12156627018.158382,8.968031140296997e-05
315990,Apparel Accessories and Other Apparel Manufacturing,14951587.025126798,2670857879.447221,0.005598046657660902
316110,Leather and Hide Tanning and Finishing,170715231.24805686,1100959832.1718397,0.15506036302095655
316210,Footwear Manufacturing,122189.688402918,2237749478.9425983,5.460382833410654e-05
316990,Other Leather and Allied Product Manufacturing,34278532.716443226,1811959440.0550332,0.018917935997177792
321113,Sawmills,434035673.98582006,45378817766.37135,0.009564719738191783
321114,Wood Preservation,153470700.06050122,10979673692.187033,0.01397771048238971
321211,Hardwood Veneer and Plywood Manufacturing,216956976.61833656,6832040565.237506,0.0317558091973645
321212,Softwood Veneer and Plywood Manufacturing,192850645.88296583,6072924946.877783,0.0317558091973645
321215,Engineered Wood Member Manufacturing,682946998.6118805,18623175230.776245,0.03667188812589045
321219,Reconstituted Wood Product Manufacturing,468939332.68180346,16039732974.504244,0.02923610595183848
321911,Wood Window and Door Manufacturing,469979090.1984336,20376148290.73523,0.023065158512422437
321912,"Cut Stock, Resawing Lumber, and Planing",177403479.4638688,5570329979.694742,0.03184793003476441
321918,Other Millwork (including Flooring),320918795.9253007,12252286196.653795,0.026192564454864464
321920,Wood Container and Pallet Manufacturing,535002549.3805415,18017523098.927765,0.029693457110782327
321991,Manufactured Home (Mobile Home) Manufacturing,0.0,10109273944.02367,0.0
321992,Prefabricated Wood Building Manufacturing,15232983.195879214,7444613201.635082,0.00204617523883357
321999,All Other Miscellaneous Wood Product Manufacturing,28367590.854878206,7576863011.455188,0.0037439756812272127
322110,Pulp Mills,2315198.6564893425,509882600.0174707,0.004540650448573875
322120,Paper Mills,52209737.90403512,43946961284.416336,0.0011880170181993626
322130,Paperboard Mills,255704032.77846715,28560823636.667183,0.008952964243306596
322211,Corrugated and Solid Fiber Box Manufacturing,1587050391.3744798,25370271820.856266,0.06255551389361959
322212,Folding Paperboard Box Manufacturing,1009941158.1473962,16144718431.453987,0.06255551389361959
322219,Other Paperboard Container Manufacturing,3174100782.7489595,50740543641.71253,0.06255551389361959
322220,Paper Bag and Coated and Treated Paper Manufacturing,193434898.23945794,23476311401.441048,0.008239577969969521
322230,Stationery Product Manufacturing,87856.6523652953,5899372684.139332,1.4892541473350372e-05
322291,Sanitary Paper Product Manufacturing,17848924.344660997,24780504399.25864,0.0007202809134585244
322299,All Other Converted Paper Product Manufacturing,6028374.99285187,6879015171.785774,0.0008763427383584212
323111,Commercial Printing (except Screen and Books),43312262.5158239,47914729380.22718,0.0009039446340627238
323113,Commercial Screen Printing,21247525.00776267,23505338941.243523,0.0009039446340627239
323117,Books Printing,11849581.25432918,13108746717.231964,0.0009039446340627238
323120,Support Activites for Printing,402304.57035848463,2888059590.613339,0.00013929926226800845
324110,Petroleum Refineries,337720684.3192944,602982019013.4491,0.0005600841711198055
324121,Asphalt Paving Mixture and Block Manufacturing,98185259.64347531,19864836151.8238,0.004942666473212309
324122,Asphalt Shingle and Coating Materials Manufacturing,1153439.385024278,21931435688.392895,5.259297208867772e-05
324191,Petroleum Lubricating Oil and Grease Manufacturing,96894060.73721159,15640343894.846811,0.006195136205997126
324199,All Other Petroleum and Coal Products Manufacturing,51655124.69172132,5905285343.376104,0.008747269892666968
325110,Petrochemical Manufacturing,578310169.114547,199691242893.42078,0.0028960216819482803
325120,Industrial Gas Manufacturing,65885696.27319436,36587648052.41137,0.001800763366336472
325130,Synthetic Dye and Pigment Manufacturing,14153270.60893318,6191438383.888646,0.0022859422530575133
325180,Other Basic Inorganic Chemical Manufacturing,77970697.35950074,32513943133.87725,0.0023980695616786243
325193,Ethyl Alcohol Manufacturing,7649802.061104811,1458570613.2770207,0.005244725206630715
325194,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",191245051.52762026,36464265331.925514,0.005244725206630715
325199,All Other Basic Organic Chemical Manufacturing,300254730.8983638,57248896571.12306,0.005244725206630715
325211,Plastics Material and Resin Manufacturing,1825165491.276888,79524344346.114,0.02295102847164908
325212,Synthetic Rubber Manufacturing,27490279.897811744,5437670205.155364,0.005055525410818161
325220,Artificial and Synthetic Fibers and Filaments Manufacturing,1588220659.8376744,19426517987.47893,0.08175529247502501
325311,Nitrogenous Fertilizer Manufacturing,10257743.351583693,17909567376.08486,0.0005727521573346959
325312,Phosphatic Fertilizer Manufacturing,4753743.793011521,7088614376.569975,0.0006706167863671762
325314,Fertilizer (Mixing Only) Manufacturing,2503582.685929398,3874698127.6760263,0.0006461361900806971
325315,Compost Manufacturing,834527.5619764661,1291566042.5586755,0.0006461361900806971
325320,Pesticide and Other Agricultural Chemical Manufacturing,22855.022635498055,25630157828.472767,8.917238351965281e-07
325411,Medicinal and Botanical Manufacturing,4276366.302180505,27364873138.270424,0.000156272104042752
325412,Pharmaceutical Preparation Manufacturing,2971375.377998624,250887986409.2566,1.1843434277285882e-05
325413,In-Vitro Diagnostic Substance Manufacturing,0.0,8319549641.514596,0.0
325414,Biological Product (except Diagnostic) Manufacturing,0.0,18160788228.84171,0.0
325510,Paint and Coating Manufacturing,6751059371.071058,37429155833.32979,0.180368998999956
325520,Adhesive Manufacturing,3317536010.543535,17542119569.148163,0.189118310217095
325611,Soap and Other Detergent Manufacturing,22151203.634801812,34842875121.96608,0.0006357455737295622
325612,Polish and Other Sanitation Good Manufacturing,7442530.926231476,14041366875.67274,0.0005300431925275006
325613,Surface Active Agent Manufacturing,14813403.3763817,2271417214.2118053,0.006521656736462674
325620,Toilet Preparation Manufacturing,1738872.2119905134,44985909468.175804,3.865370807320538e-05
325910,Printing Ink Manufacturing,2506501.113643865,3403280735.173884,0.0007364955490560788
325920,Explosives Manufacturing,1237.536754350757,3104292819.4476237,3.986533572470666e-07
325991,Custom Compounding of Purchased Resins,304656448.7221923,12005583371.657032,0.02537623031642344
325992,"Photographic Film, Paper, Plate, Chemical, and Copy Toner Manufacturing",13877691.47975666,4337192972.360434,0.0031996942649761776
325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,187236890.2206951,30041897548.227985,0.006232525422873604
326111,Plastics Bag and Pouch Manufacturing,791836581.5848835,13783974461.69937,0.057446173002214135
326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,395918290.7924417,6891987230.849685,0.057446173002214135
326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,1451700399.5722861,25270619846.448845,0.05744617300221413
326121,Unlaminated Plastics Profile Shape Manufacturing,560619365.2839234,12684289093.469242,0.04419793345553511
326122,Plastics Pipe and Pipe Fitting Manufacturing,406211546.47773373,25447144332.025764,0.015962952116654914
326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",294400260.3656732,7848275511.139731,0.037511458402270104
326140,Polystyrene Foam Product Manufacturing,330919784.9805936,15239636619.446991,0.021714414407907442
326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,1862672686.456631,18865635533.998184,0.09873363042023507
326160,Plastics Bottle Manufacturing,11623074.285377467,17924671943.16495,0.0006484400005886627
326191,Plastics Plumbing Fixture Manufacturing,765223337.4144521,14074947174.602251,0.05436775910571592
326199,All Other Plastics Product Manufacturing,5292794750.44996,97351717957.66557,0.05436775910571591
326211,Tire Manufacturing (except Retreading),2389132365.080607,14132510942.487312,0.1690522211377196
326212,Tire Retreading,1194566182.5403035,7066255471.243656,0.1690522211377196
326220,Rubber and Plastics Hoses and Belting Manufacturing,2099973309.0223222,6754016783.068514,0.31092213366817445
326291,Rubber Product Manufacturing for Mechanical Use,159151368.1116436,1082826484.710429,0.14697772021544533
326299,All Other Rubber Product Manufacturing,2122018241.4885812,14437686462.80572,0.1469777202154453
327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",40697336.36318953,2876290179.6086216,0.014149245667809235
327120,Clay Building Material and Refractories Manufacturing,113254488.77050397,7109199082.91034,0.01593069591239246
327211,Flat Glass Manufacturing,439970362.9936359,4648459295.713149,0.09464864270176153
327212,Other Pressed and Blown Glass and Glassware Manufacturing,502844970.4606355,4064962262.438125,0.12370224813822353
327213,Glass Container Manufacturing,20230.885096890728,5129024783.368595,3.9443921508220256e-06
327215,Glass Product Manufacturing Made of Purchased Glass,3372454742.9077888,14938552222.19983,0.22575512624952127
327310,Cement Manufacturing,31005619.12131155,11296543770.971924,0.002744699595728111
327320,Ready-Mix Concrete Manufacturing,56902633.26995899,55272797751.87034,0.001029487118155395
327331,Concrete Block and Brick Manufacturing,181872904.10683775,7822515630.990261,0.023249925303609045
327332,Concrete Pipe Manufacturing,2886878.915127298,3854677773.864247,0.0007489287262092604
327390,Other Concrete Product Manufacturing,265243776.36816725,18646114608.024612,0.014225149954512021
327410,Lime Manufacturing,84120.12526336126,2914228050.3261733,2.886532001294345e-05
327420,Gypsum Product Manufacturing,165128825.49147397,9984429750.18452,0.016538633614846383
327910,Abrasive Product Manufacturing,144833484.9662947,2820501091.2819943,0.051350267303198936
327991,Cut Stone and Stone Product Manufacturing,297649.1865513366,7910532891.934934,3.762694506394132e-05
327992,Ground or Treated Mineral and Earth Manufacturing,92950000.07491314,3905687588.7571745,0.023798626480642474
327993,Mineral Wool Manufacturing,959214435.0138214,11359462598.08059,0.08444188505677197
327999,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,294074183.14155203,5319428613.120501,0.055283039688926526
331110,Iron and Steel Mills and Ferroalloy Manufacturing,18599043444.864483,166553495586.6216,0.11167008761573209
331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,2614759281.2063303,23192735169.72614,0.11274044488807938
331221,Rolled Steel Shape Manufacturing,3255322963.8611054,28930151125.647728,0.11252353814962039
331222,Steel Wire Drawing,77773881.36452523,7137545154.494104,0.010896446842869422
331313,Alumina Refining and Primary Aluminum Production,423912915.0283198,6395810998.861533,0.0662797751690563
331314,Secondary Smelting and Alloying of Aluminum,620966908.8553958,9498674127.180817,0.06537406174178303
331315,"Aluminum Sheet, Plate, and Foil Manufacturing",2711631378.962758,20919569520.72473,0.1296217580517793
331318,"Other Aluminum Rolling, Drawing, and Extruding",1848678757.3056228,14815659052.996317,0.12477870546918035
331410,Nonferrous Metal (except Aluminum) Smelting and Refining,375617476.3128851,9544679673.116331,0.03935359689135028
331420,"Copper Rolling, Drawing, Extruding, and Alloying",4542042992.501102,48028019317.16749,0.09457069138134458
331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",126730286.69160247,3344282430.852464,0.03789461246528113
331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",365287436.1098749,6179893611.758022,0.05910901692787555
331511,Iron Foundries,3897234411.480013,15057551536.933422,0.25882258492828725
331512,Steel Investment Foundries,577368060.960002,2230748375.8419886,0.25882258492828725
331513,Steel Foundries (except Investment),1154736121.920004,4461496751.683977,0.25882258492828725
331523,Nonferrous Metal Die-Casting Foundries,2520913695.049342,6080758725.42663,0.41457222838133134
331524,Aluminum Foundries (except Die-Casting),980355325.8525219,2364739504.3325787,0.4145722283813313
331529,Other Nonferrous Metal Foundries (except Die-Casting),2660964455.8854165,6418578654.616999,0.4145722283813313
332111,Iron and Steel Forging,899411384.0884027,10602050692.580872,0.08483371851049486
