segment_id,segment_name,year,adjustment_source,forecast_source,value_type,employment_qcew
3,3. Forging & Foundries,2001,sam_mi,dtmb_mi,QCEW,13346.706934542986
4,4. Parts & Machining,2001,sam_mi,dtmb_mi,QCEW,15908.563548240605
5,5. Component Systems,2001,sam_mi,dtmb_mi,QCEW,4625.09371972769
6,6. Engineering & Design,2001,sam_mi,dtmb_mi,QCEW,760.7010813364587
7,7. Core Automotive,2001,sam_mi,dtmb_mi,QCEW,304333.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2001,sam_mi,dtmb_mi,QCEW,107590.17649841309
9,"9. Dealers, Maintenance, & Repair",2001,sam_mi,dtmb_mi,QCEW,75615.0
10,10. Logistics,2001,sam_mi,dtmb_mi,QCEW,36463.0
1,1. Materials & Processing,2002,sam_mi,dtmb_mi,QCEW,28412.121417915798
2,2. Equipment Manufacturing,2002,sam_mi,dtmb_mi,QCEW,7321.47010411828
3,3. Forging & Foundries,2002,sam_mi,dtmb_mi,QCEW,12255.348784527801
4,4. Parts & Machining,2002,sam_mi,dtmb_mi,QCEW,15193.470420487572
5,5. Component Systems,2002,sam_mi,dtmb_mi,QCEW,4548.8324732313795
6,6. Engineering & Design,2002,sam_mi,dtmb_mi,QCEW,732.3878280412131
7,7. Core Automotive,2002,sam_mi,dtmb_mi,QCEW,283180.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2002,sam_mi,dtmb_mi,QCEW,104826.72777303061
9,"9. Dealers, Maintenance, & Repair",2002,sam_mi,dtmb_mi,QCEW,76404.0
10,10. Logistics,2002,sam_mi,dtmb_mi,QCEW,35744.0
1,1. Materials & Processing,2003,sam_mi,dtmb_mi,QCEW,27749.578274641615
2,2. Equipment Manufacturing,2003,sam_mi,dtmb_mi,QCEW,6925.564338658108
3,3. Forging & Foundries,2003,sam_mi,dtmb_mi,QCEW,11732.466706616298
4,4. Parts & Machining,2003,sam_mi,dtmb_mi,QCEW,14944.780792488713
5,5. Component Systems,2003,sam_mi,dtmb_mi,QCEW,4342.599401015572
6,6. Engineering & Design,2003,sam_mi,dtmb_mi,QCEW,709.273127407324
7,7. Core Automotive,2003,sam_mi,dtmb_mi,QCEW,261958.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2003,sam_mi,dtmb_mi,QCEW,102056.92998377481
9,"9. Dealers, Maintenance, & Repair",2003,sam_mi,dtmb_mi,QCEW,74642.0
10,10. Logistics,2003,sam_mi,dtmb_mi,QCEW,34947.0
1,1. Materials & Processing,2004,sam_mi,dtmb_mi,QCEW,27040.363510726478
2,2. Equipment Manufacturing,2004,sam_mi,dtmb_mi,QCEW,6748.251814032855
3,3. Forging & Foundries,2004,sam_mi,dtmb_mi,QCEW,12734.71092502729
4,4. Parts & Machining,2004,sam_mi,dtmb_mi,QCEW,14984.62600102895
5,5. Component Systems,2004,sam_mi,dtmb_mi,QCEW,4482.971180618899
6,6. Engineering & Design,2004,sam_mi,dtmb_mi,QCEW,703.4872747793903
7,7. Core Automotive,2004,sam_mi,dtmb_mi,QCEW,249612.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2004,sam_mi,dtmb_mi,QCEW,100039.40278879802
9,"9. Dealers, Maintenance, & Repair",2004,sam_mi,dtmb_mi,QCEW,74365.0
10,10. Logistics,2004,sam_mi,dtmb_mi,QCEW,36028.0
1,1. Materials & Processing,2005,sam_mi,dtmb_mi,QCEW,26662.192571472133
2,2. Equipment Manufacturing,2005,sam_mi,dtmb_mi,QCEW,6612.348685008659
3,3. Forging & Foundries,2005,sam_mi,dtmb_mi,QCEW,12505.744535294161
4,4. Parts & Machining,2005,sam_mi,dtmb_mi,QCEW,15638.46989757001
5,5. Component Systems,2005,sam_mi,dtmb_mi,QCEW,4384.700350559753
6,6. Engineering & Design,2005,sam_mi,dtmb_mi,QCEW,717.3347450509931
7,7. Core Automotive,2005,sam_mi,dtmb_mi,QCEW,232083.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2005,sam_mi,dtmb_mi,QCEW,99441.06699625652
9,"9. Dealers, Maintenance, & Repair",2005,sam_mi,dtmb_mi,QCEW,71952.0
10,10. Logistics,2005,sam_mi,dtmb_mi,QCEW,37382.0
1,1. Materials & Processing,2006,sam_mi,dtmb_mi,QCEW,25513.73721290836
2,2. Equipment Manufacturing,2006,sam_mi,dtmb_mi,QCEW,6464.63708016792
3,3. Forging & Foundries,2006,sam_mi,dtmb_mi,QCEW,12066.15365565539
4,4. Parts & Machining,2006,sam_mi,dtmb_mi,QCEW,15471.293290648042
5,5. Component Systems,2006,sam_mi,dtmb_mi,QCEW,4258.335351222572
6,6. Engineering & Design,2006,sam_mi,dtmb_mi,QCEW,702.9105061683313
7,7. Core Automotive,2006,sam_mi,dtmb_mi,QCEW,213893.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2006,sam_mi,dtmb_mi,QCEW,98829.07436879477
9,"9. Dealers, Maintenance, & Repair",2006,sam_mi,dtmb_mi,QCEW,68884.0
10,10. Logistics,2006,sam_mi,dtmb_mi,QCEW,38765.0
1,1. Materials & Processing,2007,sam_mi,dtmb_mi,QCEW,24394.545657051964
2,2. Equipment Manufacturing,2007,sam_mi,dtmb_mi,QCEW,6121.481468137235
3,3. Forging & Foundries,2007,sam_mi,dtmb_mi,QCEW,11290.772743144455
4,4. Parts & Machining,2007,sam_mi,dtmb_mi,QCEW,14954.380044474763
5,5. Component Systems,2007,sam_mi,dtmb_mi,QCEW,4118.463209059919
6,6. Engineering & Design,2007,sam_mi,dtmb_mi,QCEW,698.9605940006151
7,7. Core Automotive,2007,sam_mi,dtmb_mi,QCEW,198068.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2007,sam_mi,dtmb_mi,QCEW,97215.68500010173
9,"9. Dealers, Maintenance, & Repair",2007,sam_mi,dtmb_mi,QCEW,66333.0
10,10. Logistics,2007,sam_mi,dtmb_mi,QCEW,40761.0
1,1. Materials & Processing,2008,sam_mi,dtmb_mi,QCEW,22980.537668868237
2,2. Equipment Manufacturing,2008,sam_mi,dtmb_mi,QCEW,5888.67928593189
3,3. Forging & Foundries,2008,sam_mi,dtmb_mi,QCEW,10282.619410605712
4,4. Parts & Machining,2008,sam_mi,dtmb_mi,QCEW,14528.855524594714
5,5. Component Systems,2008,sam_mi,dtmb_mi,QCEW,4292.290995626545
6,6. Engineering & Design,2008,sam_mi,dtmb_mi,QCEW,673.0359223288975
7,7. Core Automotive,2008,sam_mi,dtmb_mi,QCEW,167000.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2008,sam_mi,dtmb_mi,QCEW,95828.59295272827
9,"9. Dealers, Maintenance, & Repair",2008,sam_mi,dtmb_mi,QCEW,63843.0
10,10. Logistics,2008,sam_mi,dtmb_mi,QCEW,38940.0
1,1. Materials & Processing,2009,sam_mi,dtmb_mi,QCEW,17615.54463589301
2,2. Equipment Manufacturing,2009,sam_mi,dtmb_mi,QCEW,4766.456353404982
3,3. Forging & Foundries,2009,sam_mi,dtmb_mi,QCEW,7444.944743432058
4,4. Parts & Machining,2009,sam_mi,dtmb_mi,QCEW,11381.080261284094
5,5. Component Systems,2009,sam_mi,dtmb_mi,QCEW,3708.3587351770866
6,6. Engineering & Design,2009,sam_mi,dtmb_mi,QCEW,587.9915569251524
7,7. Core Automotive,2009,sam_mi,dtmb_mi,QCEW,122598.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2009,sam_mi,dtmb_mi,QCEW,87246.23037465413
9,"9. Dealers, Maintenance, & Repair",2009,sam_mi,dtmb_mi,QCEW,58528.0
10,10. Logistics,2009,sam_mi,dtmb_mi,QCEW,33872.0
1,1. Materials & Processing,2010,sam_mi,dtmb_mi,QCEW,18899.93778255887
2,2. Equipment Manufacturing,2010,sam_mi,dtmb_mi,QCEW,4728.4710097765765
3,3. Forging & Foundries,2010,sam_mi,dtmb_mi,QCEW,8069.098645828064
4,4. Parts & Machining,2010,sam_mi,dtmb_mi,QCEW,12321.62920423123
5,5. Component Systems,2010,sam_mi,dtmb_mi,QCEW,3644.743681456634
6,6. Engineering & Design,2010,sam_mi,dtmb_mi,QCEW,609.1015190717915
7,7. Core Automotive,2010,sam_mi,dtmb_mi,QCEW,126033.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2010,sam_mi,dtmb_mi,QCEW,89086.81250254312
9,"9. Dealers, Maintenance, & Repair",2010,sam_mi,dtmb_mi,QCEW,57415.0
10,10. Logistics,2010,sam_mi,dtmb_mi,QCEW,34234.0
1,1. Materials & Processing,2011,sam_mi,dtmb_mi,QCEW,20536.11973842198
2,2. Equipment Manufacturing,2011,sam_mi,dtmb_mi,QCEW,5218.672473726224
3,3. Forging & Foundries,2011,sam_mi,dtmb_mi,QCEW,9328.231486078708
4,4. Parts & Machining,2011,sam_mi,dtmb_mi,QCEW,13891.087724183999
5,5. Component Systems,2011,sam_mi,dtmb_mi,QCEW,4381.646917445001
6,6. Engineering & Design,2011,sam_mi,dtmb_mi,QCEW,663.4546497143456
7,7. Core Automotive,2011,sam_mi,dtmb_mi,QCEW,137663.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2011,sam_mi,dtmb_mi,QCEW,92585.61084620158
9,"9. Dealers, Maintenance, & Repair",2011,sam_mi,dtmb_mi,QCEW,58514.0
10,10. Logistics,2011,sam_mi,dtmb_mi,QCEW,36615.0
1,1. Materials & Processing,2012,sam_mi,dtmb_mi,QCEW,20874.04373533205
2,2. Equipment Manufacturing,2012,sam_mi,dtmb_mi,QCEW,5709.02044211285
3,3. Forging & Foundries,2012,sam_mi,dtmb_mi,QCEW,9888.286300453812
4,4. Parts & Machining,2012,sam_mi,dtmb_mi,QCEW,14869.708622854998
5,5. Component Systems,2012,sam_mi,dtmb_mi,QCEW,4579.766127847764
6,6. Engineering & Design,2012,sam_mi,dtmb_mi,QCEW,713.3704626595263
7,7. Core Automotive,2012,sam_mi,dtmb_mi,QCEW,150169.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2012,sam_mi,dtmb_mi,QCEW,95608.29066594443
9,"9. Dealers, Maintenance, & Repair",2012,sam_mi,dtmb_mi,QCEW,60173.0
10,10. Logistics,2012,sam_mi,dtmb_mi,QCEW,38488.0
1,1. Materials & Processing,2013,sam_mi,dtmb_mi,QCEW,21753.94492593068
2,2. Equipment Manufacturing,2013,sam_mi,dtmb_mi,QCEW,5969.451893873984
3,3. Forging & Foundries,2013,sam_mi,dtmb_mi,QCEW,9678.864210052521
4,4. Parts & Machining,2013,sam_mi,dtmb_mi,QCEW,15149.999645055017
5,5. Component Systems,2013,sam_mi,dtmb_mi,QCEW,4432.149124576375
6,6. Engineering & Design,2013,sam_mi,dtmb_mi,QCEW,758.5062954230182
7,7. Core Automotive,2013,sam_mi,dtmb_mi,QCEW,160593.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2013,sam_mi,dtmb_mi,QCEW,98503.90547815959
9,"9. Dealers, Maintenance, & Repair",2013,sam_mi,dtmb_mi,QCEW,61157.0
10,10. Logistics,2013,sam_mi,dtmb_mi,QCEW,40737.0
1,1. Materials & Processing,2014,sam_mi,dtmb_mi,QCEW,23003.116995661432
2,2. Equipment Manufacturing,2014,sam_mi,dtmb_mi,QCEW,6177.456012319821
3,3. Forging & Foundries,2014,sam_mi,dtmb_mi,QCEW,9915.100577109342
4,4. Parts & Machining,2014,sam_mi,dtmb_mi,QCEW,15846.204800181396
5,5. Component Systems,2014,sam_mi,dtmb_mi,QCEW,4533.051010002323
6,6. Engineering & Design,2014,sam_mi,dtmb_mi,QCEW,776.8738953480294
7,7. Core Automotive,2014,sam_mi,dtmb_mi,QCEW,170363.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2014,sam_mi,dtmb_mi,QCEW,102424.88727823892
9,"9. Dealers, Maintenance, & Repair",2014,sam_mi,dtmb_mi,QCEW,64200.0
10,10. Logistics,2014,sam_mi,dtmb_mi,QCEW,43426.0
1,1. Materials & Processing,2015,sam_mi,dtmb_mi,QCEW,23448.853400021435
2,2. Equipment Manufacturing,2015,sam_mi,dtmb_mi,QCEW,6365.5320353020015
3,3. Forging & Foundries,2015,sam_mi,dtmb_mi,QCEW,9963.247352103892
4,4. Parts & Machining,2015,sam_mi,dtmb_mi,QCEW,16512.845152157595
5,5. Component Systems,2015,sam_mi,dtmb_mi,QCEW,4992.017393219601
6,6. Engineering & Design,2015,sam_mi,dtmb_mi,QCEW,938.6550539842355
7,7. Core Automotive,2015,sam_mi,dtmb_mi,QCEW,166670.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2015,sam_mi,dtmb_mi,QCEW,104833.71697362264
9,"9. Dealers, Maintenance, & Repair",2015,sam_mi,dtmb_mi,QCEW,66784.0
10,10. Logistics,2015,sam_mi,dtmb_mi,QCEW,45930.0
1,1. Materials & Processing,2016,sam_mi,dtmb_mi,QCEW,23739.797956706276
2,2. Equipment Manufacturing,2016,sam_mi,dtmb_mi,QCEW,6427.853245198554
3,3. Forging & Foundries,2016,sam_mi,dtmb_mi,QCEW,10023.451717365044
4,4. Parts & Machining,2016,sam_mi,dtmb_mi,QCEW,16367.764620679965
5,5. Component Systems,2016,sam_mi,dtmb_mi,QCEW,4955.653879656985
6,6. Engineering & Design,2016,sam_mi,dtmb_mi,QCEW,974.8572871647157
7,7. Core Automotive,2016,sam_mi,dtmb_mi,QCEW,173344.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2016,sam_mi,dtmb_mi,QCEW,105625.18589528403
9,"9. Dealers, Maintenance, & Repair",2016,sam_mi,dtmb_mi,QCEW,68358.0
10,10. Logistics,2016,sam_mi,dtmb_mi,QCEW,46900.0
1,1. Materials & Processing,2017,sam_mi,dtmb_mi,QCEW,24108.821727112532
2,2. Equipment Manufacturing,2017,sam_mi,dtmb_mi,QCEW,6570.844633821494
3,3. Forging & Foundries,2017,sam_mi,dtmb_mi,QCEW,10197.750724367565
4,4. Parts & Machining,2017,sam_mi,dtmb_mi,QCEW,16139.396631840522
5,5. Component Systems,2017,sam_mi,dtmb_mi,QCEW,5074.521583679933
6,6. Engineering & Design,2017,sam_mi,dtmb_mi,QCEW,948.5175796647325
7,7. Core Automotive,2017,sam_mi,dtmb_mi,QCEW,180711.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2017,sam_mi,dtmb_mi,QCEW,107098.9301846822
9,"9. Dealers, Maintenance, & Repair",2017,sam_mi,dtmb_mi,QCEW,68500.0
10,10. Logistics,2017,sam_mi,dtmb_mi,QCEW,46723.0
1,1. Materials & Processing,2018,sam_mi,dtmb_mi,QCEW,24548.64085365268
2,2. Equipment Manufacturing,2018,sam_mi,dtmb_mi,QCEW,6739.387338067764
3,3. Forging & Foundries,2018,sam_mi,dtmb_mi,QCEW,10595.136141000441
4,4. Parts & Machining,2018,sam_mi,dtmb_mi,QCEW,16414.67443901699
5,5. Component Systems,2018,sam_mi,dtmb_mi,QCEW,5353.222205713542
6,6. Engineering & Design,2018,sam_mi,dtmb_mi,QCEW,975.5292210425057
7,7. Core Automotive,2018,sam_mi,dtmb_mi,QCEW,182995.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2018,sam_mi,dtmb_mi,QCEW,110520.07780456543
9,"9. Dealers, Maintenance, & Repair",2018,sam_mi,dtmb_mi,QCEW,68540.0
10,10. Logistics,2018,sam_mi,dtmb_mi,QCEW,47502.0
1,1. Materials & Processing,2019,sam_mi,dtmb_mi,QCEW,24426.353367905416
2,2. Equipment Manufacturing,2019,sam_mi,dtmb_mi,QCEW,6576.7041302158705
3,3. Forging & Foundries,2019,sam_mi,dtmb_mi,QCEW,10542.218362632753
4,4. Parts & Machining,2019,sam_mi,dtmb_mi,QCEW,15908.693729083507
5,5. Component Systems,2019,sam_mi,dtmb_mi,QCEW,5780.272514007169
6,6. Engineering & Design,2019,sam_mi,dtmb_mi,QCEW,972.1414309970945
7,7. Core Automotive,2019,sam_mi,dtmb_mi,QCEW,180821.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2019,sam_mi,dtmb_mi,QCEW,111801.66566467285
9,"9. Dealers, Maintenance, & Repair",2019,sam_mi,dtmb_mi,QCEW,68868.0
10,10. Logistics,2019,sam_mi,dtmb_mi,QCEW,48382.0
1,1. Materials & Processing,2020,sam_mi,dtmb_mi,QCEW,20793.908971800345
2,2. Equipment Manufacturing,2020,sam_mi,dtmb_mi,QCEW,6069.6466034756195
3,3. Forging & Foundries,2020,sam_mi,dtmb_mi,QCEW,8708.642444184288
4,4. Parts & Machining,2020,sam_mi,dtmb_mi,QCEW,13677.973895134961
5,5. Component Systems,2020,sam_mi,dtmb_mi,QCEW,5449.419587767383
6,6. Engineering & Design,2020,sam_mi,dtmb_mi,QCEW,947.1381094284383
7,7. Core Automotive,2020,sam_mi,dtmb_mi,QCEW,154727.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2020,sam_mi,dtmb_mi,QCEW,103058.23542785645
9,"9. Dealers, Maintenance, & Repair",2020,sam_mi,dtmb_mi,QCEW,62425.0
10,10. Logistics,2020,sam_mi,dtmb_mi,QCEW,44778.0
1,1. Materials & Processing,2021,sam_mi,dtmb_mi,QCEW,21220.817787446373
2,2. Equipment Manufacturing,2021,sam_mi,dtmb_mi,QCEW,6132.496780126647
3,3. Forging & Foundries,2021,sam_mi,dtmb_mi,QCEW,8863.944356713542
4,4. Parts & Machining,2021,sam_mi,dtmb_mi,QCEW,14221.98047147565
5,5. Component Systems,2021,sam_mi,dtmb_mi,QCEW,5536.350019266425
6,6. Engineering & Design,2021,sam_mi,dtmb_mi,QCEW,980.834527379312
7,7. Core Automotive,2021,sam_mi,dtmb_mi,QCEW,174869.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2021,sam_mi,dtmb_mi,QCEW,105546.62362289429
9,"9. Dealers, Maintenance, & Repair",2021,sam_mi,dtmb_mi,QCEW,66198.0
10,10. Logistics,2021,sam_mi,dtmb_mi,QCEW,46770.0
1,1. Materials & Processing,2022,sam_mi,dtmb_mi,QCEW,21422.17723418131
2,2. Equipment Manufacturing,2022,sam_mi,dtmb_mi,QCEW,6324.972447414571
3,3. Forging & Foundries,2022,sam_mi,dtmb_mi,QCEW,9215.777437634419
4,4. Parts & Machining,2022,sam_mi,dtmb_mi,QCEW,14548.306356462655
5,5. Component Systems,2022,sam_mi,dtmb_mi,QCEW,5902.349733196523
6,6. Engineering & Design,2022,sam_mi,dtmb_mi,QCEW,1002.8354284432293
7,7. Core Automotive,2022,sam_mi,dtmb_mi,QCEW,177138.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2022,sam_mi,dtmb_mi,QCEW,110573.0
9,"9. Dealers, Maintenance, & Repair",2022,sam_mi,dtmb_mi,QCEW,67706.0
10,10. Logistics,2022,sam_mi,dtmb_mi,QCEW,49197.0
1,1. Materials & Processing,2023,sam_mi,dtmb_mi,QCEW,21625.669400274026
2,2. Equipment Manufacturing,2023,sam_mi,dtmb_mi,QCEW,6394.270739279171
3,3. Forging & Foundries,2023,sam_mi,dtmb_mi,QCEW,9391.518582235958
4,4. Parts & Machining,2023,sam_mi,dtmb_mi,QCEW,15119.805286193226
5,5. Component Systems,2023,sam_mi,dtmb_mi,QCEW,6261.752201761525
6,6. Engineering & Design,2023,sam_mi,dtmb_mi,QCEW,1018.8480951769242
7,7. Core Automotive,2023,sam_mi,dtmb_mi,QCEW,179115.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2023,sam_mi,dtmb_mi,QCEW,114410.0
9,"9. Dealers, Maintenance, & Repair",2023,sam_mi,dtmb_mi,QCEW,69189.0
10,10. Logistics,2023,sam_mi,dtmb_mi,QCEW,49037.0
1,1. Materials & Processing,2024,sam_mi,dtmb_mi,QCEW,21247.66878566509
2,2. Equipment Manufacturing,2024,sam_mi,dtmb_mi,QCEW,6244.586842570626
3,3. Forging & Foundries,2024,sam_mi,dtmb_mi,QCEW,9023.139594640334
4,4. Parts & Machining,2024,sam_mi,dtmb_mi,QCEW,14936.444494648236
5,5. Component Systems,2024,sam_mi,dtmb_mi,QCEW,5987.024880706003
6,6. Engineering & Design,2024,sam_mi,dtmb_mi,QCEW,1032.0255054257461
7,7. Core Automotive,2024,sam_mi,dtmb_mi,QCEW,173082.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2024,sam_mi,dtmb_mi,QCEW,115340.0
9,"9. Dealers, Maintenance, & Repair",2024,sam_mi,dtmb_mi,QCEW,69600.0
10,10. Logistics,2024,sam_mi,dtmb_mi,QCEW,46889.0
1,1. Materials & Processing,2025,sam_mi,dtmb_mi,QCEW,20928.031757707267
2,2. Equipment Manufacturing,2025,sam_mi,dtmb_mi,QCEW,6089.0700130668665
3,3. Forging & Foundries,2025,sam_mi,dtmb_mi,QCEW,8874.553681709274
4,4. Parts & Machining,2025,sam_mi,dtmb_mi,QCEW,14602.465964852336
5,5. Component Systems,2025,sam_mi,dtmb_mi,QCEW,5948.051175681669
6,6. Engineering & Design,2025,sam_mi,dtmb_mi,QCEW,1012.8846685799389
7,7. Core Automotive,2025,sam_mi,dtmb_mi,QCEW,166447.0
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2025,sam_mi,dtmb_mi,QCEW,116571.0
9,"9. Dealers, Maintenance, & Repair",2025,sam_mi,dtmb_mi,QCEW,72444.0
10,10. Logistics,2025,sam_mi,dtmb_mi,QCEW,45205.0
1,1. Materials & Processing,2026,sam_mi,dtmb_mi,Forecast,20853.459487076543
2,2. Equipment Manufacturing,2026,sam_mi,dtmb_mi,Forecast,6070.664272423654
3,3. Forging & Foundries,2026,sam_mi,dtmb_mi,Forecast,8810.775289171117
4,4. Parts & Machining,2026,sam_mi,dtmb_mi,Forecast,14557.20621805116
5,5. Component Systems,2026,sam_mi,dtmb_mi,Forecast,5961.886576905464
6,6. Engineering & Design,2026,sam_mi,dtmb_mi,Forecast,1021.2062034567153
7,7. Core Automotive,2026,sam_mi,dtmb_mi,Forecast,165575.70063902895
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2026,sam_mi,dtmb_mi,Forecast,116264.9564175036
9,"9. Dealers, Maintenance, & Repair",2026,sam_mi,dtmb_mi,Forecast,72387.63356226636
10,10. Logistics,2026,sam_mi,dtmb_mi,Forecast,45302.417812108935
1,1. Materials & Processing,2027,sam_mi,dtmb_mi,Forecast,20779.302201546263
2,2. Equipment Manufacturing,2027,sam_mi,dtmb_mi,Forecast,6052.314167745852
3,3. Forging & Foundries,2027,sam_mi,dtmb_mi,Forecast,8747.483931354627
4,4. Parts & Machining,2027,sam_mi,dtmb_mi,Forecast,14512.194330978004
5,5. Component Systems,2027,sam_mi,dtmb_mi,Forecast,5975.998218605771
6,6. Engineering & Design,2027,sam_mi,dtmb_mi,Forecast,1029.638310045543
7,7. Core Automotive,2027,sam_mi,dtmb_mi,Forecast,164708.96226489713
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2027,sam_mi,dtmb_mi,Forecast,115960.29187397509
9,"9. Dealers, Maintenance, & Repair",2027,sam_mi,dtmb_mi,Forecast,72331.32900388195
10,10. Logistics,2027,sam_mi,dtmb_mi,Forecast,45400.04556183797
1,1. Materials & Processing,2028,sam_mi,dtmb_mi,Forecast,20705.55732362528
2,2. Equipment Manufacturing,2028,sam_mi,dtmb_mi,Forecast,6034.019530859805
3,3. Forging & Foundries,2028,sam_mi,dtmb_mi,Forecast,8684.675743294089
4,4. Parts & Machining,2028,sam_mi,dtmb_mi,Forecast,14467.429349077433
5,5. Component Systems,2028,sam_mi,dtmb_mi,Forecast,5990.388500989608
6,6. Engineering & Design,2028,sam_mi,dtmb_mi,Forecast,1038.1827466713037
7,7. Core Automotive,2028,sam_mi,dtmb_mi,Forecast,163846.76100222731
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2028,sam_mi,dtmb_mi,Forecast,115656.9984278529
9,"9. Dealers, Maintenance, & Repair",2028,sam_mi,dtmb_mi,Forecast,72275.08624657759
10,10. Logistics,2028,sam_mi,dtmb_mi,Forecast,45497.883701607476
1,1. Materials & Processing,2029,sam_mi,dtmb_mi,Forecast,20632.22229441438
2,2. Equipment Manufacturing,2029,sam_mi,dtmb_mi,Forecast,6015.780194100209
3,3. Forging & Foundries,2029,sam_mi,dtmb_mi,Forecast,8622.346891392488
4,4. Parts & Machining,2029,sam_mi,dtmb_mi,Forecast,14422.91032232385
5,5. Component Systems,2029,sam_mi,dtmb_mi,Forecast,6005.059850066689
6,6. Engineering & Design,2029,sam_mi,dtmb_mi,Forecast,1046.841300940327
7,7. Core Automotive,2029,sam_mi,dtmb_mi,Forecast,162989.0731006225
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2029,sam_mi,dtmb_mi,Forecast,115355.06818714803
9,"9. Dealers, Maintenance, & Repair",2029,sam_mi,dtmb_mi,Forecast,72218.90521218725
10,10. Logistics,2029,sam_mi,dtmb_mi,Forecast,45595.93268481281
1,1. Materials & Processing,2030,sam_mi,dtmb_mi,Forecast,20559.29457346223
2,2. Equipment Manufacturing,2030,sam_mi,dtmb_mi,Forecast,5997.595990308568
3,3. Forging & Foundries,2030,sam_mi,dtmb_mi,Forecast,8560.49357316372
4,4. Parts & Machining,2030,sam_mi,dtmb_mi,Forecast,14378.636305202577
5,5. Component Systems,2030,sam_mi,dtmb_mi,Forecast,6020.0147179096275
6,6. Engineering & Design,2030,sam_mi,dtmb_mi,Forecast,1055.6157902337059
7,7. Core Automotive,2030,sam_mi,dtmb_mi,Forecast,162135.8749340119
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi,dtmb_mi,Forecast,115054.49330912752
9,"9. Dealers, Maintenance, & Repair",2030,sam_mi,dtmb_mi,Forecast,72162.78582264806
10,10. Logistics,2030,sam_mi,dtmb_mi,Forecast,45694.19296582644
1,1. Materials & Processing,2031,sam_mi,dtmb_mi,Forecast,20486.771638622493
2,2. Equipment Manufacturing,2031,sam_mi,dtmb_mi,Forecast,5979.466752831662
3,3. Forging & Foundries,2031,sam_mi,dtmb_mi,Forecast,8499.1120169769
4,4. Parts & Machining,2031,sam_mi,dtmb_mi,Forecast,14334.606356691003
5,5. Component Systems,2031,sam_mi,dtmb_mi,Forecast,6035.2555829167995
6,6. Engineering & Design,2031,sam_mi,dtmb_mi,Forecast,1064.5080622089506
7,7. Core Automotive,2031,sam_mi,dtmb_mi,Forecast,161287.14299999998
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2031,sam_mi,dtmb_mi,Forecast,114755.26600000003
9,"9. Dealers, Maintenance, & Repair",2031,sam_mi,dtmb_mi,Forecast,72106.72799999999
10,10. Logistics,2031,sam_mi,dtmb_mi,Forecast,45792.664999999964
1,1. Materials & Processing,2032,sam_mi,dtmb_mi,Forecast,20414.650985912063
2,2. Equipment Manufacturing,2032,sam_mi,dtmb_mi,Forecast,5961.392315520027
3,3. Forging & Foundries,2032,sam_mi,dtmb_mi,Forecast,8438.198481802823
4,4. Parts & Machining,2032,sam_mi,dtmb_mi,Forecast,14290.819540239849
5,5. Component Systems,2032,sam_mi,dtmb_mi,Forecast,6050.784950077924
6,6. Engineering & Design,2032,sam_mi,dtmb_mi,Forecast,1073.5199953101235
7,7. Core Automotive,2032,sam_mi,dtmb_mi,Forecast,160442.85391921905
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2032,sam_mi,dtmb_mi,Forecast,114457.37851460336
9,"9. Dealers, Maintenance, & Repair",2032,sam_mi,dtmb_mi,Forecast,72050.73166638585
10,10. Logistics,2032,sam_mi,dtmb_mi,Forecast,45891.34924366632
1,1. Materials & Processing,2033,sam_mi,dtmb_mi,Forecast,20342.930129370485
2,2. Equipment Manufacturing,2033,sam_mi,dtmb_mi,Forecast,5943.372512726424
