segment_id,segment_label_us,stage,occcd,Occupation Title,Occupation Type,Display Level,2024 Employment,2024 Percent of Industry,2024 Percent of Occupation,Projected 2034 Employment,Projected 2034 Percent of Industry,Projected 2034 Percent of Occupation,"Employment Change, 2024-2034","Employment Percent Change, 2024-2034",segment_share_2024,segment_share_2034,segment_label_raw,soctitle,empl_2021,empl_2024,occ_level,is_total_all,pct_seg_major_2021,pct_seg_detailed_2021,pct_seg_major_2024,pct_seg_detailed_2024,level_change_2021_2024,pct_change_2021_2024,ep_title,ep_type,ep_employment_2024,ep_employment_2034,ep_change_numeric,ep_change_percent,ep_openings_annual_avg,ep_median_annual_wage_2024,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,segment_label_mi,segment_name,share_diff_2024,share_diff_pct_points
3.0,3. Forging & Foundries,Upstream,51-8031,Water and wastewater treatment plant and system operators,Line Item,3.0,0.2,0.1,0.2,0.2,0.1,0.2,0.0,-35.8,0.0003485535029627,0.0003894080996884,3.Forging and foundries,Water and Wastewater Treatment Plant and System Operators,,40.0,detailed,False,,,,0.0025125628140703,,,      Water and wastewater treatment plant and system operators,Line item,132.4,123.8,-8.7,-6.5,10.7,58260.0,High school diploma or equivalent,,Long-term on-the-job training,HS or less,3. Forging & Foundries,3. Forging & Foundries,-0.0021640093111076003,-0.21640093111076003
3.0,3. Forging & Foundries,Upstream,51-9000,Other production occupations,Summary,2.0,71.6,25.9,2.8000000000000003,63.400000000000006,25.8,2.5,-8.3,-25.5,0.1247821540606483,0.1234423676012461,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9010,"Chemical processing machine setters, operators, and tenders",Summary,3.0,0.2,0.1,0.2,0.2,0.1,0.2,0.0,-17.6,0.0003485535029627,0.0003894080996884,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9011,Chemical equipment operators and tenders,Line Item,4.0,0.2,0.1,0.2,0.2,0.1,0.2,0.0,-17.6,0.0003485535029627,0.0003894080996884,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9020,"Crushing, grinding, polishing, mixing, and blending workers",Summary,3.0,1.9,0.8,1.4,1.5,0.8,1.1,-0.4,-42.2,0.0033112582781456,0.0029205607476635,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9021,"Crushing, grinding, and polishing machine setters, operators, and tenders",Line Item,4.0,0.4,0.2,1.6,0.4,0.2,1.4,0.0,-26.7,0.0006971070059254,0.0007788161993769,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9022,"Grinding and polishing workers, hand",Line Item,4.0,0.8999999999999999,0.4,7.3,0.6000000000000001,0.3,6.800000000000001,-0.3,-54.1,0.0015684907633321,0.0011682242990654,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9023,"Mixing and blending machine setters, operators, and tenders",Line Item,4.0,0.6,0.2,0.6,0.5,0.2,0.5,-0.1,-35.8,0.0010456605088881,0.0009735202492211,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9030,Cutting workers,Summary,3.0,0.3,0.1,0.5,0.2,0.1,0.4,0.0,-11.5,0.000522830254444,0.0003894080996884,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9031,"Cutters and trimmers, hand",Line Item,4.0,0.1,0.0,1.1,0.1,0.0,1.1,0.0,-21.2,0.0001742767514813,0.0001947040498442,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9032,"Cutting and slicing machine setters, operators, and tenders",Line Item,4.0,0.2,0.0,0.4,0.2,0.0,0.4,0.0,-7.4,0.0003485535029627,0.0003894080996884,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9041,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",Line Item,3.0,0.9,0.3,1.5,0.9,0.3,1.4,-0.1,-17.6,0.0015684907633321,0.0017523364485981,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9051,"Furnace, kiln, oven, drier, and kettle operators and tenders",Line Item,3.0,0.3,0.1,1.9,0.3,0.1,1.7999999999999998,0.0,-17.6,0.000522830254444,0.0005841121495327,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9061,"Inspectors, testers, sorters, samplers, and weighers",Line Item,3.0,24.2,9.4,4.1,21.9,9.5,3.6,-2.2,-22.1,0.0421749738584872,0.0426401869158878,3.Forging and foundries,"Inspectors, Testers, Sorters, Samplers, and Weighers",720.0,930.0,detailed,False,,0.0490129339686861,,0.0584170854271356,210.0,29.166666666666675,"      Inspectors, testers, sorters, samplers, and weighers",Line item,598.0,598.1,0.1,0.0,69.9,47460.0,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,3. Forging & Foundries,3. Forging & Foundries,-0.016242111568648396,-1.6242111568648396
3.0,3. Forging & Foundries,Upstream,51-9111,Packaging and filling machine operators and tenders,Line Item,3.0,2.4,0.5,0.6,2.1,0.6,0.5,-0.2,-17.6,0.0041826420355524,0.0040887850467289,3.Forging and foundries,Packaging and Filling Machine Operators and Tenders,,70.0,detailed,False,,,,0.0043969849246231,,,      Packaging and filling machine operators and tenders,Line item,381.2,398.2,17.0,4.5,45.3,40900.0,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,3. Forging & Foundries,3. Forging & Foundries,-0.00021434288907070005,-0.021434288907070005
3.0,3. Forging & Foundries,Upstream,51-9120,Painting workers,Summary,3.0,5.3,1.7,3.0,4.9,1.8,2.8,-0.4,-17.6,0.0092366678285116,0.0095404984423676,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9123,"Painting, coating, and decorating workers",Line Item,4.0,0.3,0.1,3.0,0.2,0.1,2.8,0.0,-17.6,0.000522830254444,0.0003894080996884,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9124,"Coating, painting, and spraying machine setters, operators, and tenders",Line Item,4.0,5.1000000000000005,1.5,3.0,4.6,1.7,2.8,-0.4,-17.6,0.0088881143255489,0.0089563862928348,3.Forging and foundries,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",130.0,180.0,detailed,False,,0.0088495575221238,,0.0113065326633165,50.0,38.46153846153846,"        Coating, painting, and spraying machine setters, operators, and tenders",Line item,165.5,166.7,1.2,0.7,15.8,47590.0,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,3. Forging & Foundries,3. Forging & Foundries,-0.0024184183377676007,-0.24184183377676005
3.0,3. Forging & Foundries,Upstream,51-9160,Computer numerically controlled tool operators and programmers,Summary,3.0,23.7,7.8,11.5,20.1,7.4,10.6,-3.5,-31.3,0.0413035901010805,0.0391355140186915,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9161,Computer numerically controlled tool operators,Line Item,4.0,21.1,6.9,11.9,17.5,6.4,11.1,-3.6,-35.8,0.0367723945625653,0.0340732087227414,3.Forging and foundries,Computer Numerically Controlled Tool Operators,290.0,540.0,detailed,False,,0.0197413206262763,,0.0339195979899497,250.0,86.20689655172413,        Computer numerically controlled tool operators,Line item,177.1,158.1,-19.0,-10.7,13.5,49970.0,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,3. Forging & Foundries,3. Forging & Foundries,0.0028527965726155985,0.28527965726155985
3.0,3. Forging & Foundries,Upstream,51-9162,Computer numerically controlled tool programmers,Line Item,4.0,2.5,0.9,9.0,2.6,0.9,8.2,0.1,6.2,0.0043569187870338,0.0050623052959501,3.Forging and foundries,Computer Numerically Controlled Tool Programmers,60.0,40.0,detailed,False,,0.0040844111640571,,0.0025125628140703,-20.0,-33.333333333333336,        Computer numerically controlled tool programmers,Line item,28.3,31.9,3.6,12.8,3.1,65670.0,Postsecondary nondegree award,,Moderate-term on-the-job training,SC or associate's,3. Forging & Foundries,3. Forging & Foundries,0.0018443559729634995,0.18443559729634995
3.0,3. Forging & Foundries,Upstream,51-9190,Miscellaneous production workers,Summary,3.0,12.5,5.1,1.9,11.1,5.1,1.7000000000000002,-1.4,-23.9,0.021784593935169,0.0216121495327102,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9191,Adhesive bonding machine operators and tenders,Line Item,4.0,0.1,0.0,0.5,0.1,0.0,0.5,0.0,-7.4,0.0001742767514813,0.0001947040498442,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9192,"Cleaning, washing, and metal pickling equipment operators and tenders",Line Item,4.0,0.6,0.2,4.1,0.6,0.2,3.7,0.0,-17.6,0.0010456605088881,0.0011682242990654,3.Forging and foundries,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",,70.0,detailed,False,,,,0.0043969849246231,,,"        Cleaning, washing, and metal pickling equipment operators and tenders",Line item,14.6,15.2,0.5,3.6,1.6,41460.0,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,3. Forging & Foundries,3. Forging & Foundries,-0.003351324415735,-0.3351324415735
3.0,3. Forging & Foundries,Upstream,51-9194,Etchers and engravers,Line Item,4.0,0.2,0.0,1.9,0.1,0.0,1.7,0.0,-7.4,0.0003485535029627,0.0001947040498442,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9195,"Molders, shapers, and casters, except metal and plastic",Line Item,4.0,0.2,0.0,0.5,0.2,0.0,0.4,0.0,-7.4,0.0003485535029627,0.0003894080996884,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9196,"Paper goods machine setters, operators, and tenders",Line Item,4.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,-7.4,0.0001742767514813,0.0001947040498442,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9198,Helpers--production workers,Line Item,4.0,4.4,1.7,2.6,3.6,1.6,2.3,-0.8,-35.8,0.0076681770651795,0.0070093457943925,3.Forging and foundries,Helpers--Production Workers,60.0,,detailed,False,,0.0040844111640571,,,,,        Helpers--production workers,Line item,168.5,153.5,-15.0,-8.9,23.6,38220.0,High school diploma or equivalent,,Short-term on-the-job training,HS or less,3. Forging & Foundries,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,51-9199,"Production workers, all other",Line Item,4.0,6.800000000000001,3.0,2.3,6.300000000000001,3.1,2.1,-0.5,-17.6,0.0118508191007319,0.0122663551401869,3.Forging and foundries,"Production Workers, All Other",70.0,0.0,detailed,False,,0.0047651463580667,,0.0,-70.0,-100.0,"        Production workers, all other",Line item,292.8,294.3,1.5,0.5,31.6,38820.0,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,3. Forging & Foundries,3. Forging & Foundries,0.0118508191007319,1.18508191007319
3.0,3. Forging & Foundries,Upstream,53-1000,Supervisors of transportation and material moving workers,Summary,2.0,1.4,0.5,0.2,1.3,0.5,0.2,-0.1,-17.6,0.0024398745207389,0.002531152647975,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,53-1047,"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors",Line Item,3.0,1.4,0.5,0.2,1.3,0.5,0.2,-0.1,-17.6,0.0024398745207389,0.002531152647975,3.Forging and foundries,"First-Line Supervisors of Transportation and Material-Moving Workers, Except Aircraft Cargo Handling Supervisors",,60.0,detailed,False,,,,0.0037688442211055,,,"      First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors",Line item,609.6,632.2,22.5,3.7,61.3,61890.0,High school diploma or equivalent,Less than 5 years,,HS or less,3. Forging & Foundries,3. Forging & Foundries,-0.0013289697003666,-0.13289697003665998
3.0,3. Forging & Foundries,Upstream,53-3000,Motor vehicle operators,Summary,2.0,2.6,0.8,0.0,2.5,0.8,0.0,-0.2,-17.6,0.0045311955385151,0.0048676012461059,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,53-3030,Driver/sales workers and truck drivers,Summary,3.0,2.6,0.8,0.1,2.4,0.8,0.1,-0.2,-17.6,0.0045311955385151,0.0046728971962616,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,53-3032,Heavy and tractor-trailer truck drivers,Line Item,4.0,2.0,0.7,0.1,1.9,0.7,0.1,-0.1,-17.6,0.003485535029627,0.0036993769470404,3.Forging and foundries,Heavy and Tractor-Trailer Truck Drivers,90.0,60.0,detailed,False,,0.0061266167460857,,0.0037688442211055,-30.0,-33.333333333333336,        Heavy and tractor-trailer truck drivers,Line item,2235.1,2324.4,89.3,4.0,237.6,57440.0,Postsecondary nondegree award,,Short-term on-the-job training,SC or associate's,3. Forging & Foundries,3. Forging & Foundries,-0.0002833091914785,-0.02833091914785
3.0,3. Forging & Foundries,Upstream,53-3033,Light truck drivers,Line Item,4.0,0.7,0.2,0.1,0.5,0.2,0.0,0.0,-17.6,0.0012199372603694,0.0009735202492211,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,53-7000,Material moving workers,Summary,2.0,29.5,8.9,0.3,27.2,9.2,0.3,-2.4,-17.9,0.0514116416869989,0.0529595015576324,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,53-7021,Crane and tower operators,Line Item,3.0,0.4,0.2,1.0,0.4,0.2,0.8,0.0,-17.6,0.0006971070059254,0.0007788161993769,3.Forging and foundries,Crane and Tower Operators,50.0,,detailed,False,,0.0034036759700476,,,,,      Crane and tower operators,Line item,42.3,43.5,1.3,3.0,3.8,66370.0,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training,HS or less,3. Forging & Foundries,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,53-7051,Industrial truck and tractor operators,Line Item,3.0,5.0,1.8,0.6,4.6,1.8,0.6,-0.4,-17.6,0.0087138375740676,0.0089563862928348,3.Forging and foundries,Industrial Truck and Tractor Operators,240.0,300.0,detailed,False,,0.0163376446562287,,0.0188442211055276,60.0,25.0,      Industrial truck and tractor operators,Line item,792.5,801.6,9.1,1.1,76.4,46390.0,No formal educational credential,,Short-term on-the-job training,HS or less,3. Forging & Foundries,3. Forging & Foundries,-0.010130383531459999,-1.0130383531459999
3.0,3. Forging & Foundries,Upstream,53-7060,Laborers and material movers,Summary,3.0,24.0,6.9,0.3,22.1,7.2,0.3,-1.9,-18.1,0.0418264203555245,0.0430295950155763,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,53-7061,Cleaners of vehicles and equipment,Line Item,4.0,0.3,0.1,0.0,0.2,0.1,0.0,0.0,-17.6,0.000522830254444,0.0003894080996884,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,53-7062,"Laborers and freight, stock, and material movers, hand",Line Item,4.0,16.0,4.7,0.6,14.8,4.9,0.5,-1.2,-17.6,0.0278842802370163,0.028816199376947,3.Forging and foundries,"Laborers and Freight, Stock, and Material Movers, Hand",270.0,470.0,detailed,False,,0.0183798502382573,,0.0295226130653266,200.0,74.07407407407408,"        Laborers and freight, stock, and material movers, hand",Line item,2988.9,3033.1,44.3,1.5,384.3,38940.0,No formal educational credential,,Short-term on-the-job training,HS or less,3. Forging & Foundries,3. Forging & Foundries,-0.0016383328283103016,-0.16383328283103016
3.0,3. Forging & Foundries,Upstream,53-7063,Machine feeders and offbearers,Line Item,4.0,0.4,0.1,0.8,0.3,0.1,0.7,-0.1,-21.2,0.0006971070059254,0.0005841121495327,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,53-7064,"Packers and packagers, hand",Line Item,4.0,3.6,0.7999999999999999,0.6,3.3000000000000003,0.9,0.6,-0.3,-17.6,0.0062739630533286,0.0064252336448598,,,,,,,,,,,,,,,,,,,,,,,,,,3. Forging & Foundries,,
3.0,3. Forging & Foundries,Upstream,53-7065,Stockers and order fillers,Line Item,4.0,3.8,1.1,0.1,3.5,1.1,0.1,-0.3,-17.6,0.0066225165562913,0.0068146417445482,3.Forging and foundries,Stockers and Order Fillers,110.0,110.0,detailed,False,,0.0074880871341048,,0.0069095477386934,0.0,0.0,        Stockers and order fillers,Line item,2764.8,2999.8,235.0,8.5,472.3,37090.0,No formal educational credential,,Short-term on-the-job training,HS or less,3. Forging & Foundries,3. Forging & Foundries,-0.00028703118240210046,-0.028703118240210046
4.0,4. Parts & Machining,Upstream,11-1000,Top executives,Summary,2.0,30.4,7.899999999999999,0.8,30.3,8.1,0.7,0.0,3.999999999999999,0.0254755719433503,0.0256823190371249,,,,,,,,,,,,,,,,,,,,,,,,,,4. Parts & Machining,,
4.0,4. Parts & Machining,Upstream,11-1011,Chief executives,Line Item,3.0,1.4,0.3,0.5,1.4,0.3,0.4,0.1,3.4999999999999982,0.00117321712897,0.0011866418036955,4. Parts & Machining,Chief Executives,,50.0,detailed,False,,,,0.0009684292078249,,,      Chief executives,Line item,309.4,322.7,13.3,4.3,22.2,206420.0,Bachelor's degree,5 years or more,,BA+,4. Parts & Machining,4. Parts & Machining,0.0002047879211451001,0.020478792114510008
4.0,4. Parts & Machining,Upstream,11-1021,General and operations managers,Line Item,3.0,29.0,7.6,0.8,29.0,7.699999999999999,0.8,-0.1,3.999999999999999,0.0243023548143802,0.0245804373622647,4. Parts & Machining,General and Operations Managers,1190.0,1110.0,detailed,False,,0.0257297297297297,,0.0214991284137129,-80.0,-6.72268907563025,      General and operations managers,Line item,3712.9,3876.8,164.0,4.4,308.7,102950.0,Bachelor's degree,5 years or more,,BA+,4. Parts & Machining,4. Parts & Machining,0.0028032264006673004,0.28032264006673
4.0,4. Parts & Machining,Upstream,11-2000,"Advertising, marketing, promotions, public relations, and sales managers",Summary,2.0,9.4,2.2,0.8,9.7,2.4000000000000004,0.8,0.3,1.8999999999999984,0.0078773150087991,0.0082217324970333,,,,,,,,,,,,,,,,,,,,,,,,,,4. Parts & Machining,,
4.0,4. Parts & Machining,Upstream,11-2020,Marketing and sales managers,Summary,3.0,9.2,2.2,0.9,9.5,2.3,0.9,0.3,1.8999999999999984,0.0077097125618034,0.0080522122393626,,,,,,,,,,,,,,,,,,,,,,,,,,4. Parts & Machining,,
4.0,4. Parts & Machining,Upstream,11-2021,Marketing managers,Line Item,4.0,3.0,0.7,0.7,3.1,0.7,0.7,0.1,3.999999999999999,0.0025140367049358,0.0026275639938972,4. Parts & Machining,Marketing Managers,60.0,,detailed,False,,0.0012972972972972,,,,,        Marketing managers,Line item,407.0,433.7,26.7,6.6,34.3,161030.0,Bachelor's degree,5 years or more,,BA+,4. Parts & Machining,4. Parts & Machining,,
4.0,4. Parts & Machining,Upstream,11-2022,Sales managers,Line Item,4.0,6.300000000000001,1.6,0.9,6.4,1.6,1.0,0.0999999999999999,1.599999999999998,0.0052794770803653,0.0054246482454653,4. Parts & Machining,Sales Managers,150.0,160.0,detailed,False,,0.0032432432432432,,0.0030989734650397,10.0,6.666666666666665,        Sales managers,Line item,619.5,648.5,29.0,4.7,49.0,138060.0,Bachelor's degree,Less than 5 years,,BA+,4. Parts & Machining,4. Parts & Machining,0.0021805036153256,0.21805036153255997
4.0,4. Parts & Machining,Upstream,11-2030,Public relations and fundraising managers,Summary,3.0,0.1,0.0,0.1,0.2,0.0,0.1,0.0,11.7,8.380122349786307e-05,0.0001695202576707,,,,,,,,,,,,,,,,,,,,,,,,,,4. Parts & Machining,,
4.0,4. Parts & Machining,Upstream,11-2032,Public relations managers,Line Item,4.0,0.1,0.0,0.2,0.2,0.0,0.2,0.0,11.7,8.380122349786307e-05,0.0001695202576707,,,,,,,,,,,,,,,,,,,,,,,,,,4. Parts & Machining,,
4.0,4. Parts & Machining,Upstream,11-3000,Operations specialties managers,Summary,2.0,38.3,9.6,1.4,40.0,9.9,1.3,1.6,8.5,0.0320958685996815,0.0339040515341583,,,,,,,,,,,,,,,,,,,,,,,,,,4. Parts & Machining,,
4.0,4. Parts & Machining,Upstream,11-3010,Administrative services and facilities managers,Summary,3.0,2.5,0.6,0.6,2.4,0.6,0.6,0.0,1.1999999999999993,0.0020950305874465,0.0020342430920494,,,,,,,,,,,,,,,,,,,,,,,,,,4. Parts & Machining,,
4.0,4. Parts & Machining,Upstream,11-3012,Administrative services managers,Line Item,4.0,1.1,0.3,0.4,1.1,0.3,0.4,0.0,1.0,0.0009218134584764,0.0009323614171893,4. Parts & Machining,Administrative Services Managers,,40.0,detailed,False,,,,0.0007747433662599,,,        Administrative services managers,Line item,271.2,283.8,12.6,4.6,23.2,108390.0,Bachelor's degree,Less than 5 years,,BA+,4. Parts & Machining,4. Parts & Machining,0.00014707009221650007,0.014707009221650007
4.0,4. Parts & Machining,Upstream,11-3013,Facilities managers,Line Item,4.0,1.3,0.3,0.9,1.3,0.3,0.9,0.1,1.3999999999999986,0.0010894159054722,0.0011018816748601,4. Parts & Machining,Facilities Managers,,30.0,detailed,False,,,,0.0005810575246949,,,        Facilities managers,Line item,151.4,157.1,5.7,3.8,13.2,104690.0,Bachelor's degree,Less than 5 years,,BA+,4. Parts & Machining,4. Parts & Machining,0.0005083583807773001,0.05083583807773001
4.0,4. Parts & Machining,Upstream,11-3021,Computer and information systems managers,Line Item,3.0,5.8,1.4,0.7999999999999999,6.7,1.6,0.7999999999999999,0.9,23.0,0.004860470962876,0.0056789286319715,4. Parts & Machining,Computer and Information Systems Managers,50.0,70.0,detailed,False,,0.001081081081081,,0.0013558008909548,20.0,39.99999999999999,      Computer and information systems managers,Line item,667.1,768.7,101.6,15.2,55.6,171200.0,Bachelor's degree,5 years or more,,BA+,4. Parts & Machining,4. Parts & Machining,0.0035046700719211996,0.35046700719212
4.0,4. Parts & Machining,Upstream,11-3031,Financial managers,Line Item,3.0,5.0,1.2,0.5,5.6,1.4,0.6,0.6,32.0,0.0041900611748931,0.0047465672147821,4. Parts & Machining,Financial Managers,90.0,170.0,detailed,False,,0.0019459459459459,,0.0032926593066046,80.0,88.88888888888889,      Financial managers,Line item,868.6,997.4,128.8,14.8,74.6,161700.0,Bachelor's degree,5 years or more,,BA+,4. Parts & Machining,4. Parts & Machining,0.0008974018682885001,0.08974018682885
4.0,4. Parts & Machining,Upstream,11-3051,Industrial production managers,Line Item,3.0,18.8,4.8,7.800000000000001,18.6,4.9,7.6,0.0,2.299999999999999,0.0157546300175982,0.0157653839633836,4. Parts & Machining,Industrial Production Managers,1020.0,1250.0,detailed,False,,0.022054054054054,,0.0242107301956227,230.0,22.549019607843142,      Industrial production managers,Line item,241.9,246.5,4.6,1.9,17.1,121440.0,Bachelor's degree,5 years or more,,BA+,4. Parts & Machining,4. Parts & Machining,-0.008456100178024499,-0.8456100178024499
4.0,4. Parts & Machining,Upstream,11-3061,Purchasing managers,Line Item,3.0,2.0,0.5,2.4,2.1,0.5,2.4000000000000004,0.0,-0.4000000000000021,0.0016760244699572,0.0017799627055433,4. Parts & Machining,Purchasing Managers,90.0,50.0,detailed,False,,0.0019459459459459,,0.0009684292078249,-40.0,-44.44444444444444,      Purchasing managers,Line item,83.5,86.1,2.6,3.1,6.4,139510.0,Bachelor's degree,5 years or more,,BA+,4. Parts & Machining,4. Parts & Machining,0.0007075952621323,0.07075952621323
4.0,4. Parts & Machining,Upstream,11-3071,"Transportation, storage, and distribution managers",Line Item,3.0,2.4000000000000004,0.6,1.0,2.3,0.6,1.0,0.0,-4.4,0.0020112293639487,0.0019494829632141,4. Parts & Machining,"Transportation, Storage, and Distribution Managers",60.0,140.0,detailed,False,,0.0012972972972972,,0.0027116017819097,80.0,133.33333333333334,"      Transportation, storage, and distribution managers",Line item,216.7,229.8,13.1,6.1,18.5,102010.0,High school diploma or equivalent,5 years or more,,HS or less,4. Parts & Machining,4. Parts & Machining,-0.0007003724179609999,-0.07003724179609999
4.0,4. Parts & Machining,Upstream,11-3111,Compensation and benefits managers,Line Item,3.0,0.1,0.0,0.3,0.1,0.0,0.3,0.0,6.1,8.380122349786307e-05,8.476012883539584e-05,,,,,,,,,,,,,,,,,,,,,,,,,,4. Parts & Machining,,
4.0,4. Parts & Machining,Upstream,11-3121,Human resources managers,Line Item,3.0,1.9,0.5,0.9,2.0,0.5,0.8,0.0,-0.8000000000000007,0.0015922232464593,0.0016952025767079,4. Parts & Machining,Human Resources Managers,50.0,80.0,detailed,False,,0.001081081081081,,0.0015494867325198,30.0,60.00000000000001,      Human resources managers,Line item,221.9,233.0,11.1,5.0,17.9,140030.0,Bachelor's degree,5 years or more,,BA+,4. Parts & Machining,4. Parts & Machining,4.273651393950015e-05,0.004273651393950015
4.0,4. Parts & Machining,Upstream,11-3131,Training and development managers,Line Item,3.0,0.1,0.0,0.2,0.1,0.0,0.2,0.0,11.7,8.380122349786307e-05,8.476012883539584e-05,,,,,,,,,,,,,,,,,,,,,,,,,,4. Parts & Machining,,
4.0,4. Parts & Machining,Upstream,11-9000,Other management occupations,Summary,2.0,15.0,3.6,0.3,15.8,3.7,0.3,0.8999999999999999,2.200000000000001,0.0125701835246794,0.0133921003559925,,,,,,,,,,,,,,,,,,,,,,,,,,4. Parts & Machining,,
4.0,4. Parts & Machining,Upstream,11-9021,Construction managers,Line Item,3.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-2.7,8.380122349786307e-05,8.476012883539584e-05,,,,,,,,,,,,,,,,,,,,,,,,,,4. Parts & Machining,,
4.0,4. Parts & Machining,Upstream,11-9041,Architectural and engineering managers,Line Item,3.0,10.9,2.7,5.2,11.6,2.7,5.2,0.7,1.599999999999998,0.009134333361267,0.0098321749449059,4. Parts & Machining,Architectural and Engineering Managers,700.0,370.0,detailed,False,,0.0151351351351351,,0.0071663761379043,-330.0,-47.14285714285714,      Architectural and engineering managers,Line item,212.5,220.5,8.0,3.8,14.5,167740.0,Bachelor's degree,5 years or more,,BA+,4. Parts & Machining,4. Parts & Machining,0.0019679572233627,0.19679572233627002
4.0,4. Parts & Machining,Upstream,11-9199,"Managers, all other",Line Item,3.0,3.8,0.9,0.3,4.1000000000000005,0.9,0.3,0.1999999999999999,1.8999999999999984,0.0031844464929187,0.0034751652822512,4. Parts & Machining,"Managers, All Other",40.0,,detailed,False,,0.0008648648648648,,,,,"      Managers, all other",Line item,1333.7,1393.5,59.8,4.5,106.7,136550.0,Bachelor's degree,Less than 5 years,,BA+,4. Parts & Machining,4. Parts & Machining,,
4.0,4. Parts & Machining,Upstream,13-1000,Business operations specialists,Summary,2.0,49.3,12.2,0.6,51.6,12.7,0.6,2.4,9.5,0.0413140031844464,0.0437362264790642,,,,,,,,,,,,,,,,,,,,,,,,,,4. Parts & Machining,,
