projection_method,projection_label,naics_code,naics_title,segment_id,segment_name,segment_subgroup,stage,year,value_type,auto_share_of_output,employment_auto,employment,projection_rate_total,projection_cagr
moodys_mi_detail,Moody's MI (detail),3345,"Navigational, Measuring, Electro medical, and Control Instruments Manufacturing",5,Component Systems,Component Systems,Upstream,2008,Moody's detailed,0.0208760538182582,0.20491912415298247,9.815989455524404,,
moodys_mi_detail,Moody's MI (detail),3359,Other Electrical Equipment and Component Manufacturing,5,Component Systems,Component Systems,Upstream,2008,Moody's detailed,0.503516468921238,1.0634453410108704,2.112036858077861,,
moodys_mi_detail,Moody's MI (detail),5413,"Architectural, Engineering, and Related Services",6,Engineering & Design,Engineering & Design,OEM,2008,Moody's detailed,0.007242971108885,0.5027164072607574,69.40748481573699,,
moodys_mi_detail,Moody's MI (detail),5414,Industrial design,6,Engineering & Design,Engineering & Design,OEM,2008,Moody's detailed,0.0336712633047057,0.34237701573647067,10.16822602223606,,
moodys_mi_detail,Moody's MI (detail),5417,Scientific Research and Development ,6,Engineering & Design,Engineering & Design,OEM,2008,Moody's detailed,0.0026962895876024,0.0579310773771518,21.48548050755386,,
moodys_mi_detail,Moody's MI (detail),3361,Motor Vehicle Manufacturing,7,Core Automotive,Core Automotive,OEM,2008,Moody's detailed,0.0069010519260291,0.26765656078615213,38.78489303588867,,
moodys_mi_detail,Moody's MI (detail),3362,Motor Vehicle Body and Trailer Manufacturing,7,Core Automotive,Core Automotive,OEM,2008,Moody's detailed,0.3212237652633554,2.283645877917009,7.109205871006341,,
moodys_mi_detail,Moody's MI (detail),3363,Motor Vehicle Parts Manufacturing,7,Core Automotive,Core Automotive,OEM,2008,Moody's detailed,0.8663772574866386,95.85774299022536,110.6420351664225,,
moodys_mi_detail,Moody's MI (detail),4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2008,Moody's detailed,0.8079274458924952,15.512722784971384,19.200638453165688,,
moodys_mi_detail,Moody's MI (detail),4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2008,Moody's detailed,0.2166970044359996,1.5693958065655667,7.242351183627368,,
moodys_mi_detail,Moody's MI (detail),4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2008,Moody's detailed,0.4099321154017989,10.254728287420154,25.01567430833977,,
moodys_mi_detail,Moody's MI (detail),4239,Miscellaneous Durable Goods Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2008,Moody's detailed,0.2166970044359996,1.6157756618504122,7.456382085464516,,
moodys_mi_detail,Moody's MI (detail),4247,Petroleum and Petroleum Products Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2008,Moody's detailed,0.0091543465435165,0.027895503637902705,3.047241384767053,,
moodys_mi_detail,Moody's MI (detail),4413,"Automotive Parts, Accessories, and Tire Retailers",8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2008,Moody's detailed,0.055639800066299,0.727606857546747,13.0770933159312,,
moodys_mi_detail,Moody's MI (detail),4571,Gasoline Stations,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2008,Moody's detailed,0.0019959124612901,0.04853977862785326,24.31959295272827,,
moodys_mi_detail,Moody's MI (detail),4411,Automobile Dealers,9,"Dealers, Maintenance, & Repair","Dealers, Maintenance, & Repair",Downstream,2008,Moody's detailed,0.055639800066299,2.0507887715258346,36.85830590839949,,
moodys_mi_detail,Moody's MI (detail),8111,Automotive Repair and Maintenance,9,"Dealers, Maintenance, & Repair","Dealers, Maintenance, & Repair",Downstream,2008,Moody's detailed,0.0062359117458964,0.17431232704236083,27.95298172028632,,
moodys_mi_detail,Moody's MI (detail),4841,General Freight Trucking,10,Logistics,Logistics,Downstream,2008,Moody's detailed,0.1403592121163865,3.8005430683297767,27.07726134269227,,
moodys_mi_detail,Moody's MI (detail),4842,Specialized Freight Trucking,10,Logistics,Logistics,Downstream,2008,Moody's detailed,0.1403592121163865,1.652072111502485,11.77031479866515,,
moodys_mi_detail,Moody's MI (detail),3255,"Paint, Coating, and Adhesive Manufacturing",1,Materials & Processing - Coatings & Surface Treatments,Materials & Processing - Coatings & Surface Treatments,Upstream,2009,Moody's detailed,0.5150096802925763,1.2813538187632354,2.488018900994832,,
moodys_mi_detail,Moody's MI (detail),3328,"Coating, Engraving, Heat Treating, and Allied Activities",1,Materials & Processing - Coatings & Surface Treatments,Materials & Processing - Coatings & Surface Treatments,Upstream,2009,Moody's detailed,0.2353528305668375,2.4572883736555946,10.44087027862515,,
moodys_mi_detail,Moody's MI (detail),3311,Iron and Steel Mills and Ferroalloy Manufacturing,1,Materials & Processing - Metals,Materials & Processing - Metals,Upstream,2009,Moody's detailed,0.4155561904757487,1.8339185652993368,4.413166275299084,,
moodys_mi_detail,Moody's MI (detail),3312,Steel Product Manufacturing from Purchased Steel,1,Materials & Processing - Metals,Materials & Processing - Metals,Upstream,2009,Moody's detailed,0.4018232314810702,0.5338357006493445,1.328533690502893,,
moodys_mi_detail,Moody's MI (detail),3313,Alumina and Aluminum Production and Processing,1,Materials & Processing - Metals,Materials & Processing - Metals,Upstream,2009,Moody's detailed,0.3207778863371143,0.5888679541054003,1.835749841828382,,
moodys_mi_detail,Moody's MI (detail),3314,Nonferrous Metal (except Aluminum) Production and Processing,1,Materials & Processing - Metals,Materials & Processing - Metals,Upstream,2009,Moody's detailed,0.2932456097149427,0.38730002247451917,1.320735962086541,,
moodys_mi_detail,Moody's MI (detail),3252,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",1,Materials & Processing - Non-Metals,Materials & Processing - Non-Metals,Upstream,2009,Moody's detailed,0.0885140651080839,0.49785954471316773,5.624637667530408,,
moodys_mi_detail,Moody's MI (detail),3261,Plastics Product Manufacturing,1,Materials & Processing - Non-Metals,Materials & Processing - Non-Metals,Upstream,2009,Moody's detailed,0.2346645503033676,5.480971415413185,23.3566229254804,,
moodys_mi_detail,Moody's MI (detail),3262,Rubber Product Manufacturing,1,Materials & Processing - Non-Metals,Materials & Processing - Non-Metals,Upstream,2009,Moody's detailed,0.5480013167432982,1.9853770189038538,3.622942059159083,,
moodys_mi_detail,Moody's MI (detail),3272,Glass and Glass Product Manufacturing,1,Materials & Processing - Non-Metals,Materials & Processing - Non-Metals,Upstream,2009,Moody's detailed,0.5746759592860471,2.484503322060752,4.323311741015568,,
moodys_mi_detail,Moody's MI (detail),3335,Metalworking Machinery Manufacturing,2,Equipment Manufacturing,Equipment Manufacturing,Upstream,2009,Moody's detailed,0.0781138186814543,2.1492694914417068,27.514587402343754,,
moodys_mi_detail,Moody's MI (detail),3339,Other General Purpose Machinery Manufacturing,2,Equipment Manufacturing,Equipment Manufacturing,Upstream,2009,Moody's detailed,0.2191076203234622,2.6329191984476776,12.01655695297487,,
moodys_mi_detail,Moody's MI (detail),3315,Foundries,3,Forging & Foundries,Forging & Foundries,Upstream,2009,Moody's detailed,0.6718042155478705,5.486563052819221,8.166907747586569,,
moodys_mi_detail,Moody's MI (detail),3321,Forging and Stamping,3,Forging & Foundries,Forging & Foundries,Upstream,2009,Moody's detailed,0.3924501979798644,1.821093430690247,4.64031726844404,,
moodys_mi_detail,Moody's MI (detail),3326,Spring and Wire Product Manufacturing,4,Parts & Machining,Parts & Machining,Upstream,2009,Moody's detailed,0.4020278427245708,0.8661504956891481,2.154454004526616,,
moodys_mi_detail,Moody's MI (detail),3327,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",4,Parts & Machining,Parts & Machining,Upstream,2009,Moody's detailed,0.3798883431259702,7.754463823942903,20.41248162587484,,
moodys_mi_detail,Moody's MI (detail),3329,Other Fabricated Metal Product Manufacturing,4,Parts & Machining,Parts & Machining,Upstream,2009,Moody's detailed,0.1601840236697625,1.3149730287667383,8.209139704704285,,
moodys_mi_detail,Moody's MI (detail),3344,Semiconductor and Other Electronic Component Manufacturing,4,Parts & Machining,Parts & Machining,Upstream,2009,Moody's detailed,0.2236609031791956,1.4714145260595781,6.57877396158367,,
moodys_mi_detail,Moody's MI (detail),3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",5,Component Systems,Component Systems,Upstream,2009,Moody's detailed,0.7169582878623106,2.802809307887436,3.909305960105877,,
moodys_mi_detail,Moody's MI (detail),3345,"Navigational, Measuring, Electro medical, and Control Instruments Manufacturing",5,Component Systems,Component Systems,Upstream,2009,Moody's detailed,0.0208760538182582,0.18031872327319515,8.637586626428812,,
moodys_mi_detail,Moody's MI (detail),3359,Other Electrical Equipment and Component Manufacturing,5,Component Systems,Component Systems,Upstream,2009,Moody's detailed,0.503516468921238,0.9060845068502692,1.799513149572874,,
moodys_mi_detail,Moody's MI (detail),5413,"Architectural, Engineering, and Related Services",6,Engineering & Design,Engineering & Design,OEM,2009,Moody's detailed,0.007242971108885,0.4316348268367584,59.59361432593168,,
moodys_mi_detail,Moody's MI (detail),5414,Industrial design,6,Engineering & Design,Engineering & Design,OEM,2009,Moody's detailed,0.0336712633047057,0.27798457551238714,8.255840388190533,,
moodys_mi_detail,Moody's MI (detail),5417,Scientific Research and Development ,6,Engineering & Design,Engineering & Design,OEM,2009,Moody's detailed,0.0026962895876024,0.0519176513724667,19.25522080832312,,
moodys_mi_detail,Moody's MI (detail),3361,Motor Vehicle Manufacturing,7,Core Automotive,Core Automotive,OEM,2009,Moody's detailed,0.0069010519260291,0.18368152980582028,26.61645380655925,,
moodys_mi_detail,Moody's MI (detail),3362,Motor Vehicle Body and Trailer Manufacturing,7,Core Automotive,Core Automotive,OEM,2009,Moody's detailed,0.3212237652633554,1.8659523988973894,5.808886516748186,,
moodys_mi_detail,Moody's MI (detail),3363,Motor Vehicle Parts Manufacturing,7,Core Automotive,Core Automotive,OEM,2009,Moody's detailed,0.8663772574866386,70.90241673221728,81.83780924479166,,
moodys_mi_detail,Moody's MI (detail),4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2009,Moody's detailed,0.8079274458924952,13.507445103931335,16.71863627433777,,
moodys_mi_detail,Moody's MI (detail),4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2009,Moody's detailed,0.2166970044359996,1.269401970349886,5.857958090624172,,
moodys_mi_detail,Moody's MI (detail),4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2009,Moody's detailed,0.4099321154017989,9.018285607052917,21.99946105274908,,
moodys_mi_detail,Moody's MI (detail),4239,Miscellaneous Durable Goods Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2009,Moody's detailed,0.2166970044359996,1.4017487879851542,6.468704039695915,,
moodys_mi_detail,Moody's MI (detail),4247,Petroleum and Petroleum Products Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2009,Moody's detailed,0.0091543465435165,0.027343670380756725,2.986960374590875,,
moodys_mi_detail,Moody's MI (detail),4413,"Automotive Parts, Accessories, and Tire Retailers",8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2009,Moody's detailed,0.055639800066299,0.7342374686236733,13.19626360534679,,
moodys_mi_detail,Moody's MI (detail),4571,Gasoline Stations,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2009,Moody's detailed,0.0019959124612901,0.04649124876847324,23.29323037465413,,
moodys_mi_detail,Moody's MI (detail),4411,Automobile Dealers,9,"Dealers, Maintenance, & Repair","Dealers, Maintenance, & Repair",Downstream,2009,Moody's detailed,0.055639800066299,1.8643647193952633,33.50775375133866,,
moodys_mi_detail,Moody's MI (detail),8111,Automotive Repair and Maintenance,9,"Dealers, Maintenance, & Repair","Dealers, Maintenance, & Repair",Downstream,2009,Moody's detailed,0.0062359117458964,0.16338832436277845,26.20119254739255,,
moodys_mi_detail,Moody's MI (detail),4841,General Freight Trucking,10,Logistics,Logistics,Downstream,2009,Moody's detailed,0.1403592121163865,3.40048763845326,24.22703566926238,,
moodys_mi_detail,Moody's MI (detail),4842,Specialized Freight Trucking,10,Logistics,Logistics,Downstream,2009,Moody's detailed,0.1403592121163865,1.3467801213756632,9.595238538806466,,
moodys_mi_detail,Moody's MI (detail),3255,"Paint, Coating, and Adhesive Manufacturing",1,Materials & Processing - Coatings & Surface Treatments,Materials & Processing - Coatings & Surface Treatments,Upstream,2010,Moody's detailed,0.5150096802925763,1.2600109054909572,2.446577129919474,,
moodys_mi_detail,Moody's MI (detail),3328,"Coating, Engraving, Heat Treating, and Allied Activities",1,Materials & Processing - Coatings & Surface Treatments,Materials & Processing - Coatings & Surface Treatments,Upstream,2010,Moody's detailed,0.2353528305668375,2.6857894655250467,11.41175765363193,,
moodys_mi_detail,Moody's MI (detail),3311,Iron and Steel Mills and Ferroalloy Manufacturing,1,Materials & Processing - Metals,Materials & Processing - Metals,Upstream,2010,Moody's detailed,0.4155561904757487,2.045281147341134,4.92179203250371,,
moodys_mi_detail,Moody's MI (detail),3312,Steel Product Manufacturing from Purchased Steel,1,Materials & Processing - Metals,Materials & Processing - Metals,Upstream,2010,Moody's detailed,0.4018232314810702,0.5576263964011686,1.387740560310133,,
moodys_mi_detail,Moody's MI (detail),3313,Alumina and Aluminum Production and Processing,1,Materials & Processing - Metals,Materials & Processing - Metals,Upstream,2010,Moody's detailed,0.3207778863371143,0.5899045923488715,1.838981480565417,,
moodys_mi_detail,Moody's MI (detail),3314,Nonferrous Metal (except Aluminum) Production and Processing,1,Materials & Processing - Metals,Materials & Processing - Metals,Upstream,2010,Moody's detailed,0.2932456097149427,0.38907703612618366,1.32679577540614,,
moodys_mi_detail,Moody's MI (detail),3252,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",1,Materials & Processing - Non-Metals,Materials & Processing - Non-Metals,Upstream,2010,Moody's detailed,0.0885140651080839,0.5040692380585539,5.694792544473451,,
moodys_mi_detail,Moody's MI (detail),3261,Plastics Product Manufacturing,1,Materials & Processing - Non-Metals,Materials & Processing - Non-Metals,Upstream,2010,Moody's detailed,0.2346645503033676,5.950743128831043,25.35850907662914,,
moodys_mi_detail,Moody's MI (detail),3262,Rubber Product Manufacturing,1,Materials & Processing - Non-Metals,Materials & Processing - Non-Metals,Upstream,2010,Moody's detailed,0.5480013167432982,2.1554829356369862,3.93335357010955,,
moodys_mi_detail,Moody's MI (detail),3272,Glass and Glass Product Manufacturing,1,Materials & Processing - Non-Metals,Materials & Processing - Non-Metals,Upstream,2010,Moody's detailed,0.5746759592860471,2.45099210344521,4.264998498441136,,
moodys_mi_detail,Moody's MI (detail),3335,Metalworking Machinery Manufacturing,2,Equipment Manufacturing,Equipment Manufacturing,Upstream,2010,Moody's detailed,0.0781138186814543,2.252014297172309,28.82990916570028,,
moodys_mi_detail,Moody's MI (detail),3339,Other General Purpose Machinery Manufacturing,2,Equipment Manufacturing,Equipment Manufacturing,Upstream,2010,Moody's detailed,0.2191076203234622,2.5337745198623014,11.56406388842964,,
moodys_mi_detail,Moody's MI (detail),3315,Foundries,3,Forging & Foundries,Forging & Foundries,Upstream,2010,Moody's detailed,0.6718042155478705,5.821020128076365,8.664756774902344,,
moodys_mi_detail,Moody's MI (detail),3321,Forging and Stamping,3,Forging & Foundries,Forging & Foundries,Upstream,2010,Moody's detailed,0.3924501979798644,2.112356216385101,5.382482228976937,,
moodys_mi_detail,Moody's MI (detail),3326,Spring and Wire Product Manufacturing,4,Parts & Machining,Parts & Machining,Upstream,2010,Moody's detailed,0.4020278427245708,0.8936034921342421,2.222740310915355,,
moodys_mi_detail,Moody's MI (detail),3327,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",4,Parts & Machining,Parts & Machining,Upstream,2010,Moody's detailed,0.3798883431259702,8.610052081722479,22.664691448211673,,
moodys_mi_detail,Moody's MI (detail),3329,Other Fabricated Metal Product Manufacturing,4,Parts & Machining,Parts & Machining,Upstream,2010,Moody's detailed,0.1601840236697625,1.3735280187872436,8.574687957763672,,
moodys_mi_detail,Moody's MI (detail),3344,Semiconductor and Other Electronic Component Manufacturing,4,Parts & Machining,Parts & Machining,Upstream,2010,Moody's detailed,0.2236609031791956,1.5098992552264594,6.750841268027691,,
moodys_mi_detail,Moody's MI (detail),3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",5,Component Systems,Component Systems,Upstream,2010,Moody's detailed,0.7169582878623106,2.7381014689547456,3.819052677553521,,
moodys_mi_detail,Moody's MI (detail),3345,"Navigational, Measuring, Electro medical, and Control Instruments Manufacturing",5,Component Systems,Component Systems,Upstream,2010,Moody's detailed,0.0208760538182582,0.1645941595809073,7.884352139241624,,
moodys_mi_detail,Moody's MI (detail),3359,Other Electrical Equipment and Component Manufacturing,5,Component Systems,Component Systems,Upstream,2010,Moody's detailed,0.503516468921238,0.974002311881366,1.934400108040405,,
moodys_mi_detail,Moody's MI (detail),5413,"Architectural, Engineering, and Related Services",6,Engineering & Design,Engineering & Design,OEM,2010,Moody's detailed,0.007242971108885,0.44469234800924573,61.39639953329908,,
moodys_mi_detail,Moody's MI (detail),5414,Industrial design,6,Engineering & Design,Engineering & Design,OEM,2010,Moody's detailed,0.0336712633047057,0.24230489937222036,7.19619270531965,,
moodys_mi_detail,Moody's MI (detail),5417,Scientific Research and Development ,6,Engineering & Design,Engineering & Design,OEM,2010,Moody's detailed,0.0026962895876024,0.053479400271073535,19.83444230804177,,
moodys_mi_detail,Moody's MI (detail),3361,Motor Vehicle Manufacturing,7,Core Automotive,Core Automotive,OEM,2010,Moody's detailed,0.0069010519260291,0.18781381733770727,27.21524477005005,,
moodys_mi_detail,Moody's MI (detail),3362,Motor Vehicle Body and Trailer Manufacturing,7,Core Automotive,Core Automotive,OEM,2010,Moody's detailed,0.3212237652633554,1.935627681567989,6.025792269700419,,
moodys_mi_detail,Moody's MI (detail),3363,Motor Vehicle Parts Manufacturing,7,Core Automotive,Core Automotive,OEM,2010,Moody's detailed,0.8663772574866386,74.14538911720685,85.58095041910808,,
moodys_mi_detail,Moody's MI (detail),4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2010,Moody's detailed,0.8079274458924952,13.862844426268811,17.15852642059326,,
moodys_mi_detail,Moody's MI (detail),4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2010,Moody's detailed,0.2166970044359996,1.2334266724220786,5.691941499756012,,
moodys_mi_detail,Moody's MI (detail),4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2010,Moody's detailed,0.4099321154017989,8.764706776854114,21.380873680178247,,
moodys_mi_detail,Moody's MI (detail),4239,Miscellaneous Durable Goods Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2010,Moody's detailed,0.2166970044359996,1.4661269925172324,6.765792615976128,,
moodys_mi_detail,Moody's MI (detail),4247,Petroleum and Petroleum Products Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2010,Moody's detailed,0.0091543465435165,0.026871893113784955,2.935424498738993,,
moodys_mi_detail,Moody's MI (detail),4413,"Automotive Parts, Accessories, and Tire Retailers",8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2010,Moody's detailed,0.055639800066299,0.8173765629988072,14.69050144006344,,
moodys_mi_detail,Moody's MI (detail),4571,Gasoline Stations,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2010,Moody's detailed,0.0019959124612901,0.047646048047406644,23.87181250254313,,
moodys_mi_detail,Moody's MI (detail),4411,Automobile Dealers,9,"Dealers, Maintenance, & Repair","Dealers, Maintenance, & Repair",Downstream,2010,Moody's detailed,0.055639800066299,1.7835546972924963,32.05537574123662,,
moodys_mi_detail,Moody's MI (detail),8111,Automotive Repair and Maintenance,9,"Dealers, Maintenance, & Repair","Dealers, Maintenance, & Repair",Downstream,2010,Moody's detailed,0.0062359117458964,0.16147121809121648,25.89376255965683,,
moodys_mi_detail,Moody's MI (detail),4841,General Freight Trucking,10,Logistics,Logistics,Downstream,2010,Moody's detailed,0.1403592121163865,3.5836391400719307,25.531912626442793,,
moodys_mi_detail,Moody's MI (detail),4842,Specialized Freight Trucking,10,Logistics,Logistics,Downstream,2010,Moody's detailed,0.1403592121163865,1.2857149268871748,9.160174864910571,,
moodys_mi_detail,Moody's MI (detail),3255,"Paint, Coating, and Adhesive Manufacturing",1,Materials & Processing - Coatings & Surface Treatments,Materials & Processing - Coatings & Surface Treatments,Upstream,2011,Moody's detailed,0.5150096802925763,1.4602201518878803,2.83532564098277,,
moodys_mi_detail,Moody's MI (detail),3328,"Coating, Engraving, Heat Treating, and Allied Activities",1,Materials & Processing - Coatings & Surface Treatments,Materials & Processing - Coatings & Surface Treatments,Upstream,2011,Moody's detailed,0.2353528305668375,3.0436987431881395,12.9324926148435,,
moodys_mi_detail,Moody's MI (detail),3311,Iron and Steel Mills and Ferroalloy Manufacturing,1,Materials & Processing - Metals,Materials & Processing - Metals,Upstream,2011,Moody's detailed,0.4155561904757487,2.3493890507696493,5.653601377180679,,
moodys_mi_detail,Moody's MI (detail),3312,Steel Product Manufacturing from Purchased Steel,1,Materials & Processing - Metals,Materials & Processing - Metals,Upstream,2011,Moody's detailed,0.4018232314810702,0.5626419748499637,1.400222612256976,,
moodys_mi_detail,Moody's MI (detail),3313,Alumina and Aluminum Production and Processing,1,Materials & Processing - Metals,Materials & Processing - Metals,Upstream,2011,Moody's detailed,0.3207778863371143,0.6084622957532666,1.896833671114775,,
moodys_mi_detail,Moody's MI (detail),3314,Nonferrous Metal (except Aluminum) Production and Processing,1,Materials & Processing - Metals,Materials & Processing - Metals,Upstream,2011,Moody's detailed,0.2932456097149427,0.37144479123168184,1.266667867910298,,
moodys_mi_detail,Moody's MI (detail),3252,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",1,Materials & Processing - Non-Metals,Materials & Processing - Non-Metals,Upstream,2011,Moody's detailed,0.0885140651080839,0.5380435920513534,6.078622548793258,,
moodys_mi_detail,Moody's MI (detail),3261,Plastics Product Manufacturing,1,Materials & Processing - Non-Metals,Materials & Processing - Non-Metals,Upstream,2011,Moody's detailed,0.2346645503033676,6.37066638076073,27.14797089089475,,
moodys_mi_detail,Moody's MI (detail),3262,Rubber Product Manufacturing,1,Materials & Processing - Non-Metals,Materials & Processing - Non-Metals,Upstream,2011,Moody's detailed,0.5480013167432982,2.2709553449934634,4.144069139266783,,
moodys_mi_detail,Moody's MI (detail),3272,Glass and Glass Product Manufacturing,1,Materials & Processing - Non-Metals,Materials & Processing - Non-Metals,Upstream,2011,Moody's detailed,0.5746759592860471,2.4257726289814827,4.221113811677731,,
moodys_mi_detail,Moody's MI (detail),3335,Metalworking Machinery Manufacturing,2,Equipment Manufacturing,Equipment Manufacturing,Upstream,2011,Moody's detailed,0.0781138186814543,2.531430107030429,32.40694348017374,,
moodys_mi_detail,Moody's MI (detail),3339,Other General Purpose Machinery Manufacturing,2,Equipment Manufacturing,Equipment Manufacturing,Upstream,2011,Moody's detailed,0.2191076203234622,2.764480727820266,12.61699946236075,,
moodys_mi_detail,Moody's MI (detail),3315,Foundries,3,Forging & Foundries,Forging & Foundries,Upstream,2011,Moody's detailed,0.6718042155478705,6.644966985770742,9.891225496927897,,
moodys_mi_detail,Moody's MI (detail),3321,Forging and Stamping,3,Forging & Foundries,Forging & Foundries,Upstream,2011,Moody's detailed,0.3924501979798644,2.5632730300266493,6.531460662323743,,
moodys_mi_detail,Moody's MI (detail),3326,Spring and Wire Product Manufacturing,4,Parts & Machining,Parts & Machining,Upstream,2011,Moody's detailed,0.4020278427245708,0.9539661000545429,2.372885652867841,,
moodys_mi_detail,Moody's MI (detail),3327,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",4,Parts & Machining,Parts & Machining,Upstream,2011,Moody's detailed,0.3798883431259702,9.873436647489324,25.99036486943563,,
moodys_mi_detail,Moody's MI (detail),3329,Other Fabricated Metal Product Manufacturing,4,Parts & Machining,Parts & Machining,Upstream,2011,Moody's detailed,0.1601840236697625,1.4529249317403703,9.070348580678305,,
moodys_mi_detail,Moody's MI (detail),3344,Semiconductor and Other Electronic Component Manufacturing,4,Parts & Machining,Parts & Machining,Upstream,2011,Moody's detailed,0.2236609031791956,1.7256986746935494,7.715692148980241,,
moodys_mi_detail,Moody's MI (detail),3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",5,Component Systems,Component Systems,Upstream,2011,Moody's detailed,0.7169582878623106,2.976967360770568,4.152218352404741,,
moodys_mi_detail,Moody's MI (detail),3345,"Navigational, Measuring, Electro medical, and Control Instruments Manufacturing",5,Component Systems,Component Systems,Upstream,2011,Moody's detailed,0.0208760538182582,0.1672013787289622,8.009242560139784,,
moodys_mi_detail,Moody's MI (detail),3359,Other Electrical Equipment and Component Manufacturing,5,Component Systems,Component Systems,Upstream,2011,Moody's detailed,0.503516468921238,1.240306535013939,2.463288912220173,,
moodys_mi_detail,Moody's MI (detail),5413,"Architectural, Engineering, and Related Services",6,Engineering & Design,Engineering & Design,OEM,2011,Moody's detailed,0.007242971108885,0.47860838290280344,66.07901311599758,,
moodys_mi_detail,Moody's MI (detail),5414,Industrial design,6,Engineering & Design,Engineering & Design,OEM,2011,Moody's detailed,0.0336712633047057,0.26557960744759507,7.887426291204204,,
moodys_mi_detail,Moody's MI (detail),5417,Scientific Research and Development ,6,Engineering & Design,Engineering & Design,OEM,2011,Moody's detailed,0.0026962895876024,0.05436195664717223,20.16176485535149,,
moodys_mi_detail,Moody's MI (detail),3361,Motor Vehicle Manufacturing,7,Core Automotive,Core Automotive,OEM,2011,Moody's detailed,0.0069010519260291,0.2055037618041308,29.77861404418945,,
moodys_mi_detail,Moody's MI (detail),3362,Motor Vehicle Body and Trailer Manufacturing,7,Core Automotive,Core Automotive,OEM,2011,Moody's detailed,0.3212237652633554,1.9774421094752435,6.155964543451625,,
moodys_mi_detail,Moody's MI (detail),3363,Motor Vehicle Parts Manufacturing,7,Core Automotive,Core Automotive,OEM,2011,Moody's detailed,0.8663772574866386,83.03827962789354,95.84540557861328,,
moodys_mi_detail,Moody's MI (detail),4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2011,Moody's detailed,0.8079274458924952,14.808128460349035,18.32853746414185,,
