segment_id,segment_name,year,methodology,projection_method,projection_label,occcd,soctitle,employment,employment_auto,employment_raw,share,share_2024,share_2034,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,empl_2021,ep_openings_annual_avg,openings
6,6. Engineering & Design,2033,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2061,Computer Hardware Engineers,5.6752147312941315,5.6752147312941315,643.4194765176663,0.005105723677497444,0.0051177904142973435,0.0064226730553573,Bachelor's degree,,,BA+,70.0,4.7,5.050184321722439
0,0. All Segments,2033,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2061,Computer Hardware Engineers,19.76241574516399,19.76241574516399,686.7371554665901,4.37645669807202e-05,4.355814292216538e-05,4.379439916328034e-05,Bachelor's degree,,,BA+,120.0,9.4,9.493093055931336
5,5. Component Systems,2034,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2061,Computer Hardware Engineers,13.999110126298557,13.999110126298557,43.07600482098698,0.002285311363660806,0.002489110143123809,0.0021947873799725,Bachelor's degree,,,BA+,50.0,4.7,4.415126084312057
6,6. Engineering & Design,2034,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2061,Computer Hardware Engineers,5.720964433294876,5.720964433294876,646.5823103188509,0.0051035553685042844,0.0051177904142973435,0.0064226730553573,Bachelor's degree,,,BA+,70.0,4.7,5.090895455786426
0,0. All Segments,2034,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2061,Computer Hardware Engineers,19.720074559593435,19.720074559593435,689.6583151398379,4.379439916328034e-05,4.355814292216538e-05,4.379439916328034e-05,Bachelor's degree,,,BA+,120.0,9.4,9.506021540098484
1,1. Materials & Processing,2024,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,8.881566999719247,8.881566999719247,30.34861362685872,0.00041800195067570275,0.00041800195067570275,0.0012220916568742,Bachelor's degree,,,BA+,40.0,11.7,11.7
2,2. Equipment Manufacturing,2024,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,63.5581358022455,63.5581358022455,483.96946564885457,0.010178117048346048,0.010178117048346048,0.0075252633842184,Bachelor's degree,,,BA+,740.0,11.7,11.7
4,4. Parts & Machining,2024,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,57.85955643869139,57.85955643869139,195.40189812124663,0.0038737168312996183,0.0038737168312996183,0.0071198508221732,Bachelor's degree,,,BA+,260.0,11.7,11.7
5,5. Component Systems,2024,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,167.65159902412628,167.65159902412628,511.9695084007482,0.028002489110143206,0.028002489110143206,0.0204389574759945,Bachelor's degree,,,BA+,250.0,11.7,11.7
6,6. Engineering & Design,2024,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,36.38497720185027,36.38497720185027,4238.004711616601,0.0352558895207151,0.0352558895207151,0.0198117375199646,Bachelor's degree,,,BA+,3440.0,11.7,11.7
7,7. Core Automotive,2024,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,356.87010309277,356.87010309277,356.87010309277,0.0020618556701030148,0.0020618556701030148,0.0019639934533551,Bachelor's degree,,,BA+,560.0,11.7,11.7
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2024,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,645.8706647398817,645.8706647398817,645.8706647398817,0.005599710982658936,0.005599710982658936,0.0010433839026731,Bachelor's degree,,,BA+,410.0,11.7,11.7
0,0. All Segments,2024,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,1337.0766032992844,1337.0766032992844,6462.43496524696,0.0028854744474372694,0.0028854744474372694,0.003062716166420308,Bachelor's degree,,,BA+,5700.0,81.89999999999999,81.89999999999999
1,1. Materials & Processing,2025,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,8.91218948093949,8.91218948093949,30.459843157424697,0.0004209510707490213,0.00041800195067570275,0.0012220916568742,Bachelor's degree,,,BA+,40.0,11.7,11.74034006952694
2,2. Equipment Manufacturing,2025,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,63.68578947447769,63.68578947447769,484.94149666830657,0.010229480510450698,0.010178117048346048,0.0075252633842184,Bachelor's degree,,,BA+,740.0,11.7,11.723498926553848
4,4. Parts & Machining,2025,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,58.56976775376713,58.56976775376713,197.88280267561538,0.003933455321358893,0.0038737168312996183,0.0071198508221732,Bachelor's degree,,,BA+,260.0,11.7,11.843614519326481
5,5. Component Systems,2025,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,168.38749488305987,168.38749488305987,514.6489075509377,0.02806619297697025,0.028002489110143206,0.0204389574759945,Bachelor's degree,,,BA+,250.0,11.7,11.75135639385273
6,6. Engineering & Design,2025,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,36.76398777029016,36.76398777029016,4269.748474604564,0.03533634840062886,0.0352558895207151,0.0198117375199646,Bachelor's degree,,,BA+,3440.0,11.7,11.821875125168999
7,7. Core Automotive,2025,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,355.4104682411359,355.4104682411359,355.4104682411359,0.002064228077082091,0.0020618556701030148,0.0019639934533551,Bachelor's degree,,,BA+,560.0,11.7,11.652145815477066
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2025,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,649.8092751200371,649.8092751200371,649.8092751200371,0.005648576855528843,0.005599710982658936,0.0010433839026731,Bachelor's degree,,,BA+,410.0,11.7,11.771348249678404
0,0. All Segments,2025,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,1341.5389727237075,1341.5389727237075,6502.901268018021,0.0029035312923546067,0.0028854744474372694,0.003062716166420308,Bachelor's degree,,,BA+,5700.0,81.89999999999999,82.30417909958447
1,1. Materials & Processing,2026,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,8.942529734757606,8.942529734757606,30.570136196825313,0.00042389963168354877,0.00041800195067570275,0.0012220916568742,Bachelor's degree,,,BA+,40.0,11.7,11.78030835098934
2,2. Equipment Manufacturing,2026,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,63.80957619887326,63.80957619887326,485.8840824459409,0.010280438860751749,0.010178117048346048,0.0075252633842184,Bachelor's degree,,,BA+,740.0,11.7,11.746286012064575
4,4. Parts & Machining,2026,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,59.285003905661476,59.285003905661476,200.38306176523625,0.0039938366769938964,0.0038737168312996183,0.0071198508221732,Bachelor's degree,,,BA+,260.0,11.7,11.988245129933237
5,5. Component Systems,2026,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,169.12574015234836,169.12574015234836,517.330484883471,0.02812876448878492,0.028002489110143206,0.0204389574759945,Bachelor's degree,,,BA+,250.0,11.7,11.802876747377256
6,6. Engineering & Design,2026,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,37.14723227218628,37.14723227218628,4301.655783321966,0.03541582610006905,0.0352558895207151,0.0198117375199646,Bachelor's degree,,,BA+,3440.0,11.7,11.945111719418028
7,7. Core Automotive,2026,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,353.8411086532469,353.8411086532469,353.8411086532469,0.0020659277211244604,0.0020618556701030148,0.0019639934533551,Bachelor's degree,,,BA+,560.0,11.7,11.600694301272954
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2026,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,653.7259914193997,653.7259914193997,653.7259914193997,0.005697441023307458,0.005599710982658936,0.0010433839026731,Bachelor's degree,,,BA+,410.0,11.7,11.842299886289736
0,0. All Segments,2026,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,1345.8771823364737,1345.8771823364737,6543.390648686086,0.0029213735294956896,0.0028854744474372694,0.003062716166420308,Bachelor's degree,,,BA+,5700.0,81.89999999999999,82.70582214734513
1,1. Materials & Processing,2027,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,8.972585282075624,8.972585282075624,30.679483468369074,0.0004268473853676741,0.00041800195067570275,0.0012220916568742,Bachelor's degree,,,BA+,40.0,11.7,11.819901578584417
2,2. Equipment Manufacturing,2027,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,63.9295165791944,63.9295165791944,486.79737987106284,0.010330990611212634,0.010178117048346048,0.0075252633842184,Bachelor's degree,,,BA+,740.0,11.7,11.76836504934351
4,4. Parts & Machining,2027,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,60.005243270216695,60.005243270216695,202.90263746617956,0.004054862600585851,0.0038737168312996183,0.0071198508221732,Bachelor's degree,,,BA+,260.0,11.7,12.133887459117442
5,5. Component Systems,2027,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,169.86636252920104,169.86636252920104,520.0141636954172,0.028190196371601747,0.028002489110143206,0.0204389574759945,Bachelor's degree,,,BA+,250.0,11.7,11.854562993494895
6,6. Engineering & Design,2027,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,37.53477002643283,37.53477002643283,4333.727742147542,0.03549431852943932,0.0352558895207151,0.0198117375199646,Bachelor's degree,,,BA+,3440.0,11.7,12.069728857406893
7,7. Core Automotive,2027,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,352.24464440156447,352.24464440156447,352.24464440156447,0.0020674290067487664,0.0020618556701030148,0.0019639934533551,Bachelor's degree,,,BA+,560.0,11.7,11.548354159628113
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2027,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,657.6202761522447,657.6202761522447,657.6202761522447,0.005746297439541307,0.005599710982658936,0.0010433839026731,Bachelor's degree,,,BA+,410.0,11.7,11.912845173236057
0,0. All Segments,2027,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,1350.1733982409298,1350.1733982409298,6583.98632720238,0.0029391774519568186,0.0028854744474372694,0.003062716166420308,Bachelor's degree,,,BA+,5700.0,81.89999999999999,83.10764527081133
1,1. Materials & Processing,2028,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,9.002353655653675,9.002353655653675,30.78787573221206,0.00042979408186075466,0.00041800195067570275,0.0012220916568742,Bachelor's degree,,,BA+,40.0,11.7,11.859116502130478
2,2. Equipment Manufacturing,2028,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,64.04563017811655,64.04563017811655,487.6815379055239,0.010381134114211082,0.010178117048346048,0.0075252633842184,Bachelor's degree,,,BA+,740.0,11.7,11.789739639555158
4,4. Parts & Machining,2028,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,60.73046312186042,60.73046312186042,205.4414881995972,0.004116534689621211,0.0038737168312996183,0.0071198508221732,Bachelor's degree,,,BA+,260.0,11.7,12.28053691145506
5,5. Component Systems,2028,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,170.6093890841517,170.6093890841517,522.699865334511,0.028250481405926085,0.028002489110143206,0.0204389574759945,Bachelor's degree,,,BA+,250.0,11.7,11.906417021392782
6,6. Engineering & Design,2028,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,37.9266609461011,37.9266609461011,4365.965445044772,0.035571821416288715,0.0352558895207151,0.0198117375199646,Bachelor's degree,,,BA+,3440.0,11.7,12.195745804859744
7,7. Core Automotive,2028,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,350.62191307291107,350.62191307291107,350.62191307291107,0.0020687339040409204,0.0020618556701030148,0.0019639934533551,Bachelor's degree,,,BA+,560.0,11.7,11.495152850858604
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2028,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,661.4915971881123,661.4915971881123,661.4915971881123,0.0057951400527862795,0.005599710982658936,0.0010433839026731,Bachelor's degree,,,BA+,410.0,11.7,11.9829744709305
0,0. All Segments,2028,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,1354.4280072469069,1354.4280072469069,6624.689722477639,0.002956942874720525,0.0028854744474372694,0.003062716166420308,Bachelor's degree,,,BA+,5700.0,81.89999999999999,83.50968320118233
1,1. Materials & Processing,2029,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,9.031832399731064,9.031832399731064,30.895303784157075,0.0004327394693805018,0.00041800195067570275,0.0012220916568742,Bachelor's degree,,,BA+,40.0,11.7,11.897949886567744
2,2. Equipment Manufacturing,2029,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,64.15793557207577,64.15793557207577,488.53669800136174,0.010430867569041775,0.010178117048346048,0.0075252633842184,Bachelor's degree,,,BA+,740.0,11.7,11.810413202313688
4,4. Parts & Machining,2029,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,61.46063962359715,61.46063962359715,207.9995686878662,0.004178854434440514,0.0038737168312996183,0.0071198508221732,Bachelor's degree,,,BA+,260.0,11.7,12.428188666776967
5,5. Component Systems,2029,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,171.3548462301512,171.3548462301512,525.3875091371623,0.028309612426263914,0.028002489110143206,0.0204389574759945,Bachelor's degree,,,BA+,250.0,11.7,11.95844067436694
6,6. Engineering & Design,2029,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,38.32296554026329,38.32296554026329,4398.369975393338,0.0356483303082366,0.0352558895207151,0.0198117375199646,Bachelor's degree,,,BA+,3440.0,11.7,12.323182019151552
7,7. Core Automotive,2029,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,348.9737453287817,348.9737453287817,348.9737453287817,0.00206984441584388,0.0020618556701030148,0.0019639934533551,Bachelor's degree,,,BA+,560.0,11.7,11.44111760823336
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2029,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,665.3394278331842,665.3394278331842,665.3394278331842,0.005843962807871745,0.005599710982658936,0.0010433839026731,Bachelor's degree,,,BA+,410.0,11.7,12.052678238271401
0,0. All Segments,2029,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,1358.6413925277843,1358.6413925277843,6665.502228165851,0.0029746696103006317,0.0028854744474372694,0.003062716166420308,Bachelor's degree,,,BA+,5700.0,81.89999999999999,83.91197029568166
1,1. Materials & Processing,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,9.061019069657837,9.061019069657837,31.001758454486485,0.00043568329429063924,0.00041800195067570275,0.0012220916568742,Bachelor's degree,,,BA+,40.0,11.7,11.936398511473016
2,2. Equipment Manufacturing,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,64.26645040408613,64.26645040408613,489.36299450298407,0.010480189028228067,0.010178117048346048,0.0075252633842184,Bachelor's degree,,,BA+,740.0,11.7,11.830388985405744
4,4. Parts & Machining,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,62.195747817198296,62.195747817198296,210.5768299111802,0.004241823215985742,0.0038737168312996183,0.0071198508221732,Bachelor's degree,,,BA+,260.0,11.7,12.576837678185253
5,5. Component Systems,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,172.10275969136538,172.10275969136538,528.0770123659333,0.028367582320652694,0.028002489110143206,0.0204389574759945,Bachelor's degree,,,BA+,250.0,11.7,12.01063574764475
6,6. Engineering & Design,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,38.72374491560382,38.72374491560382,4430.942405815403,0.035723840575910645,0.0352558895207151,0.0198117375199646,Bachelor's degree,,,BA+,3440.0,11.7,12.452057149826246
7,7. Core Automotive,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,347.30096456563757,347.30096456563757,347.30096456563757,0.002070762575761275,0.0020618556701030148,0.0019639934533551,Bachelor's degree,,,BA+,560.0,11.7,11.386275426836903
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,669.1632469061853,669.1632469061853,669.1632469061853,0.00589275964712958,0.005599710982658936,0.0010433839026731,Bachelor's degree,,,BA+,410.0,11.7,12.121947034017266
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,1362.8139333697345,1362.8139333697345,6706.425212521809,0.002992357468106559,0.0028854744474372694,0.003062716166420308,Bachelor's degree,,,BA+,5700.0,81.89999999999999,84.31454053338918
1,1. Materials & Processing,2031,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,9.089911231537432,9.089911231537432,31.107230606830875,0.0004386253010888762,0.00041800195067570275,0.0012220916568742,Bachelor's degree,,,BA+,40.0,11.7,11.974459170588908
2,2. Equipment Manufacturing,2031,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,64.37119143458293,64.37119143458293,490.16055503431807,0.010529096403646339,0.010178117048346048,0.0075252633842184,Bachelor's degree,,,BA+,740.0,11.7,11.849670074149842
4,4. Parts & Machining,2031,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,62.93576161360042,62.93576161360042,213.17321906462217,0.004305442303547388,0.0038737168312996183,0.0071198508221732,Bachelor's degree,,,BA+,260.0,11.7,12.726478670111609
5,5. Component Systems,2031,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,172.8531544716823,172.8531544716823,530.7682901465075,0.02842438403021517,0.028002489110143206,0.0204389574759945,Bachelor's degree,,,BA+,250.0,11.7,12.063003986187137
6,6. Engineering & Design,2031,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,39.129060777808725,39.129060777808725,4463.683797996494,0.035798347415897276,0.0352558895207151,0.0198117375199646,Bachelor's degree,,,BA+,3440.0,11.7,12.582391039043479
7,7. Core Automotive,2031,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,345.60438659228674,345.60438659228674,345.60438659228674,0.0020714904461948333,0.0020618556701030148,0.0019639934533551,Bachelor's degree,,,BA+,560.0,11.7,11.330653052992252
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2031,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,672.9625388088756,672.9625388088756,672.9625388088756,0.005941524511587808,0.005599710982658936,0.0010433839026731,Bachelor's degree,,,BA+,410.0,11.7,12.190771518063737
0,0. All Segments,2031,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,1366.946004930374,1366.946004930374,6747.460018249934,0.0030100062538181817,0.0028854744474372694,0.003062716166420308,Bachelor's degree,,,BA+,5700.0,81.89999999999999,84.71742751113696
1,1. Materials & Processing,2032,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,9.118506461881076,9.118506461881076,31.21171113707573,0.0004415652323952361,0.00041800195067570275,0.0012220916568742,Bachelor's degree,,,BA+,40.0,11.7,12.012128671368579
2,2. Equipment Manufacturing,2032,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,64.4721745903482,64.4721745903482,490.9295008713597,0.010577587472467006,0.010178117048346048,0.0075252633842184,Bachelor's degree,,,BA+,740.0,11.7,11.868259400402737
4,4. Parts & Machining,2032,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,63.68065378352393,63.68065378352393,215.78867951576024,0.004369712852512604,0.0038737168312996183,0.0071198508221732,Bachelor's degree,,,BA+,260.0,11.7,12.877106136420306
5,5. Component Systems,2032,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,173.60605482293184,173.60605482293184,533.4612554041666,0.028480010548737573,0.028002489110143206,0.0204389574759945,Bachelor's degree,,,BA+,250.0,11.7,12.115547082470709
6,6. Engineering & Design,2032,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,39.53897543272314,39.53897543272314,4496.595202500648,0.035871845853704024,0.0352558895207151,0.0198117375199646,Bachelor's degree,,,BA+,3440.0,11.7,12.71420372195083
7,7. Core Automotive,2032,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,343.88481932413623,343.88481932413623,343.88481932413623,0.0020720301164168114,0.0020618556701030148,0.0019639934533551,Bachelor's degree,,,BA+,560.0,11.7,11.274276974236978
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2032,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,676.7367935912138,676.7367935912138,676.7367935912138,0.0059902513421286885,0.005599710982658936,0.0010433839026731,Bachelor's degree,,,BA+,410.0,11.7,12.259142452624053
0,0. All Segments,2032,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,1371.0379780067583,1371.0379780067583,6788.60796234436,0.003027615768771533,0.0028854744474372694,0.003062716166420308,Bachelor's degree,,,BA+,5700.0,81.89999999999999,85.12066443947418
1,1. Materials & Processing,2033,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,9.14680234727446,9.14680234727446,31.31519097230814,0.00044450282894078157,0.00041800195067570275,0.0012220916568742,Bachelor's degree,,,BA+,40.0,11.7,12.04940383453664
2,2. Equipment Manufacturing,2033,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,64.56941501157743,64.56941501157743,491.6699473005659,0.01062565988291656,0.010178117048346048,0.0075252633842184,Bachelor's degree,,,BA+,740.0,11.7,11.886159751223628
4,4. Parts & Machining,2033,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,64.43039594832179,64.43039594832179,218.42315076279968,0.004434635902115679,0.0038737168312996183,0.0071198508221732,Bachelor's degree,,,BA+,260.0,11.7,13.028714338557663
5,5. Component Systems,2033,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,174.36148421282235,174.36148421282235,536.1558187998081,0.028534454922274136,0.028002489110143206,0.0204389574759945,Bachelor's degree,,,BA+,250.0,11.7,12.16826667425013
6,6. Engineering & Design,2033,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,39.95355178726709,39.95355178726709,4529.677658579601,0.03594433074673338,0.0352558895207151,0.0198117375199646,Bachelor's degree,,,BA+,3440.0,11.7,12.847515426978296
7,7. Core Automotive,2033,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,342.1430624940897,342.1430624940897,342.1430624940897,0.0020723837006785665,0.0020618556701030148,0.0019639934533551,Bachelor's degree,,,BA+,560.0,11.7,11.217173409844959
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2033,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,680.4855070112807,680.4855070112807,680.4855070112807,0.006038934080611203,0.005599710982658936,0.0010433839026731,Bachelor's degree,,,BA+,410.0,11.7,12.327050703314532
0,0. All Segments,2033,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,1375.0902188126333,1375.0902188126333,6829.870335920453,0.003045185809355581,0.0028854744474372694,0.003062716166420308,Bachelor's degree,,,BA+,5700.0,81.89999999999999,85.52428413870585
1,1. Materials & Processing,2034,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,9.174796484057307,9.174796484057307,31.41766106980567,0.00044743782955677773,0.00041800195067570275,0.0012220916568742,Bachelor's degree,,,BA+,40.0,11.7,12.086281493667023
2,2. Equipment Manufacturing,2034,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,64.66292709714504,64.66292709714504,492.38200396353477,0.010673311159865173,0.010178117048346048,0.0075252633842184,Bachelor's degree,,,BA+,740.0,11.7,11.903373777206788
4,4. Parts & Machining,2034,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,65.18495857107064,65.18495857107064,221.0765683933344,0.0045002123731922895,0.0038737168312996183,0.0071198508221732,Bachelor's degree,,,BA+,260.0,11.7,13.181297303750565
5,5. Component Systems,2034,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,175.11946529259816,175.11946529259816,538.8518886655227,0.028587710248779537,0.028002489110143206,0.0204389574759945,Bachelor's degree,,,BA+,250.0,11.7,12.221164342301005
6,6. Engineering & Design,2034,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,40.372853350099305,40.372853350099305,4562.932193975741,0.0360157967872679,0.0352558895207151,0.0198117375199646,Bachelor's degree,,,BA+,3440.0,11.7,12.982346576051752
7,7. Core Automotive,2034,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,340.3799073798335,340.3799073798335,340.3799073798335,0.0020725533363562566,0.0020618556701030148,0.0019639934533551,Bachelor's degree,,,BA+,560.0,11.7,11.159368301885454
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2034,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,684.2081805900453,684.2081805900453,684.2081805900453,0.006087566670957836,0.005599710982658936,0.0010433839026731,Bachelor's degree,,,BA+,410.0,11.7,12.3944872401467
0,0. All Segments,2034,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2071,Electrical Engineers,1379.1030887648494,1379.1030887648494,6871.248404037818,0.003062716166420308,0.0028854744474372694,0.003062716166420308,Bachelor's degree,,,BA+,5700.0,81.89999999999999,85.92831903500928
4,4. Parts & Machining,2024,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2072,"Electronics Engineers, Except Computer",14.464889109672848,14.464889109672848,48.85047453031166,0.0009684292078249046,0.0009684292078249046,0.0110188167486014,Bachelor's degree,,,BA+,80.0,5.7,5.7
5,5. Component Systems,2024,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2072,"Electronics Engineers, Except Computer",22.35354653654989,22.35354653654989,68.2626011200989,0.003733665214685714,0.003733665214685714,0.0086419753086419,Bachelor's degree,,,BA+,,5.7,5.7
6,6. Engineering & Design,2024,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-2072,"Electronics Engineers, Except Computer",17.85714318892645,17.85714318892645,2079.9424045491533,0.017303005686433847,0.017303005686433847,0.0057430251129914,Bachelor's degree,,,BA+,1830.0,5.7,5.7
