segment_id,segment_name,year,methodology,projection_method,projection_label,occcd,soctitle,employment,employment_auto,employment_raw,share,share_2024,share_2034,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_edu_training_grouped,ep_avg_annual_salary,ep_employment_2024,ep_employment_2034,ep_openings_ratio,empl_2021,ep_openings_annual_avg,openings,exposure_soc_2018,exposure_occupation_title,exposure_score,exposure_percentile,exposure_quartile,exposure_exact_match,exposure_crosswalked,exposure_mapping_method,exposure_imputed,exposure_imputation_method,exposure_score_lower,exposure_score_upper,exposure_percentile_lower,exposure_percentile_upper,exposure_match
3,3. Forging & Foundries,2029,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,15.427539169977356,15.427539169977356,28.57961074793168,0.0020027857571411,0.0018844221105527,0.0007788161993769,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,,33.3,1.2112155000830978,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
6,6. Engineering & Design,2029,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,3.316732948069125,3.316732948069125,393.1179559588955,0.0031735258704291,0.0031681559707554,0.0046895708023243,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,230.0,33.3,0.2603965747275771,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
7,7. Core Automotive,2029,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,65.48099830259063,65.48099830259063,65.48099830259063,0.0003755601974641,0.0003436426116838,0.0017457719585379,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,30.0,33.3,5.140910629438332,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
0,0. All Segments,2029,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,200.9225428309187,200.9225428309187,603.8758374196993,0.0004368675571418,0.0004522292007112,0.0004245926709486,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,,,,300.0,133.2,15.774421021500867,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
10,10. Logistics,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,114.2392997009335,114.2392997009335,114.2392997009335,0.0027379857782752,0.0027683134582623,0.0020737476508327,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,40.0,33.3,8.968922975459355,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
3,3. Forging & Foundries,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,15.140786078429482,15.140786078429482,28.180070878013648,0.0020269665628332,0.0018844221105527,0.0007788161993769,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,,33.3,1.1887025260207515,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
6,6. Engineering & Design,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,3.326153077806413,3.326153077806413,395.6138607240536,0.0031742898966643,0.0031681559707554,0.0046895708023243,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,230.0,33.3,0.2611361487467961,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
7,7. Core Automotive,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,66.86854192862496,66.86854192862496,66.86854192862496,0.0003821648902553,0.0003436426116838,0.0017457719585379,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,30.0,33.3,5.249846625540991,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,199.5747807857944,199.5747807857944,604.9017732316256,0.0004341373910951,0.0004522292007112,0.0004245926709486,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,,,,300.0,133.2,15.668608275767896,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
10,10. Logistics,2031,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,111.83307101964262,111.83307101964262,111.83307101964262,0.002732785137614,0.0027683134582623,0.0020737476508327,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,40.0,33.3,8.780010055296708,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
3,3. Forging & Foundries,2031,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,14.86290287150583,14.86290287150583,27.793523955579197,0.0020513152683327,0.0018844221105527,0.0007788161993769,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,,33.3,1.1668859262552025,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
6,6. Engineering & Design,2031,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,3.335572896127173,3.335572896127173,398.1230891003541,0.0031749509273909,0.0031681559707554,0.0046895708023243,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,230.0,33.3,0.2618756983167154,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
7,7. Core Automotive,2031,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,68.32828116564588,68.32828116564588,68.32828116564588,0.0003888499381229,0.0003436426116838,0.0017457719585379,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,30.0,33.3,5.3644506962537015,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
0,0. All Segments,2031,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,198.35982795292148,198.35982795292148,606.0779652412217,0.0004315380915655,0.0004522292007112,0.0004245926709486,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,,,,300.0,133.2,15.573222376122327,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
10,10. Logistics,2032,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,109.47748803568514,109.47748803568514,109.47748803568514,0.0027275435791228,0.0027683134582623,0.0020737476508327,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,40.0,33.3,8.595073326861524,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
3,3. Forging & Foundries,2032,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,14.593643032143708,14.593643032143708,27.4195994240732,0.0020758311774543,0.0018844221105527,0.0007788161993769,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,,33.3,1.1457463467414486,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
6,6. Engineering & Design,2032,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,3.3449926437144994,3.3449926437144994,400.6457453118061,0.0031755090722155,0.0031681559707554,0.0046895708023243,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,230.0,33.3,0.2626152423333557,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
7,7. Core Automotive,2032,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,69.86447340577418,69.86447340577418,69.86447340577418,0.0003956159424804,0.0003436426116838,0.0017457719585379,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,30.0,33.3,5.485057089266251,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
0,0. All Segments,2032,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,197.28059711731757,197.28059711731757,607.4073061773386,0.0004290763191808,0.0004522292007112,0.0004245926709486,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,,,,300.0,133.2,15.48849200520258,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
10,10. Logistics,2033,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,107.17147593767103,107.17147593767103,107.17147593767103,0.0027222613980853,0.0027683134582623,0.0020737476508327,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,40.0,33.3,8.41402840675338,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
3,3. Forging & Foundries,2033,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,14.332765874756024,14.332765874756024,27.05793542179101,0.0021005135579125,0.0018844221105527,0.0007788161993769,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,,33.3,1.125264891263411,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
6,6. Engineering & Design,2033,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,3.354412541002993,3.354412541002993,403.18193191115193,0.0031759644271794,0.0031681559707554,0.0046895708023243,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,230.0,33.3,0.2633547981030288,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
7,7. Core Automotive,2033,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,71.4816076119147,71.4816076119147,71.4816076119147,0.0004024635097923,0.0003436426116838,0.0017457719585379,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,30.0,33.3,5.612018232881668,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
0,0. All Segments,2033,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,196.3402619653448,196.3402619653448,608.8929508825287,0.0004267588707678,0.0004522292007112,0.0004245926709486,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,,,,300.0,133.2,15.414666329001488,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
10,10. Logistics,2034,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,104.91398293190706,104.91398293190706,104.91398293190706,0.0027169388870815,0.0027683134582623,0.0020737476508327,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,40.0,33.3,8.236792718690333,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
3,3. Forging & Foundries,2034,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,14.080036431763345,14.080036431763345,26.708178613660397,0.0021253616409753,0.0018844221105527,0.0007788161993769,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,,33.3,1.1054231125255671,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
6,6. Engineering & Design,2034,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,3.3638327883267034,3.3638327883267034,405.73174975187095,0.0031763170751521,0.0031681559707554,0.0046895708023243,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,230.0,33.3,0.2640943813539531,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
7,7. Core Automotive,2034,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,73.18441673114555,73.18441673114555,73.18441673114555,0.0004093932516258,0.0003436426116838,0.0017457719585379,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,418.0,430.3,0.0785099610986679,30.0,33.3,5.745705710590939,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
0,0. All Segments,2034,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1041,Compliance Officers,195.54226888314264,195.54226888314264,610.5383280285839,0.0004245926709486,0.0004522292007112,0.0004245926709486,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78420,,,,300.0,133.2,15.352015923160792,13-1041,Compliance officers,0.447277842578316,81.1125485122898,q1,True,False,,False,,0.447277842578316,0.447277842578316,81.1125485122898,81.1125485122898,True
1,1. Materials & Processing,2024,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,26.64470099916199,26.64470099916199,91.04584088059067,0.0012540058520273,0.0012540058520273,0.0014571092831962,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,150.0,16.9,2.0774876442253176,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
2,2. Equipment Manufacturing,2024,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,30.45494007190915,30.45494007190915,231.90203562340832,0.0048770144189991,0.0048770144189991,0.0015050526768436,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,240.0,16.9,2.374572028674808,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
4,4. Parts & Machining,2024,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,26.036800397410826,26.036800397410826,87.93085415455997,0.0017431725740848,0.0017431725740848,0.0025428038650618,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,140.0,16.9,2.0300896272952382,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
5,5. Component Systems,2024,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,11.176773268274646,11.176773268274646,34.131300560048544,0.0018668326073428,0.0018668326073428,0.0010973936899862,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,40.0,16.9,0.8714531406405606,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
6,6. Engineering & Design,2024,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,2.7665996489885947,2.7665996489885947,322.2445978878958,0.00268074735987,0.00268074735987,0.001631155061678,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,270.0,16.9,0.2157118065416712,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
7,7. Core Automotive,2024,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,99.13058419243228,99.13058419243228,99.13058419243228,0.0005727376861397,0.0005727376861397,0.0004364429896344,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,140.0,16.9,7.729212792858617,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2024,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,52.08634393063357,52.08634393063357,52.08634393063357,0.0004515895953757,0.0004515895953757,0.0017528849564908,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,80.0,16.9,4.061172837036712,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
9,"9. Dealers, Maintenance, & Repair",2024,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,649.2348054219498,649.2348054219498,649.2348054219498,0.0093280862847981,0.0093280862847981,0.0114971572962729,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,790.0,16.9,50.62084526704014,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
0,0. All Segments,2024,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,897.5315479307608,897.5315479307608,1567.706362651519,0.0019369154623845,0.0019369154623845,0.0019967344438529,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,,,,1850.0,135.2,69.98054514431306,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
1,1. Materials & Processing,2025,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,26.105936599278685,26.105936599278685,89.33854457386657,0.0012449773147297,0.0012540058520273,0.0014571092831962,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,150.0,16.9,2.035480177752294,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
2,2. Equipment Manufacturing,2025,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,30.19412199776481,30.19412199776481,229.02700602606,0.0048538342608776,0.0048770144189991,0.0015050526768436,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,240.0,16.9,2.354236040425492,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
4,4. Parts & Machining,2025,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,25.64239589467517,25.64239589467517,86.69959251932937,0.0017311819294742,0.0017431725740848,0.0025428038650618,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,140.0,16.9,1.999337903667868,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
5,5. Component Systems,2025,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,11.046355806215171,11.046355806215171,33.73139155313876,0.0018513311176856,0.0018668326073428,0.0010973936899862,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,40.0,16.9,0.8612844896195451,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
6,6. Engineering & Design,2025,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,2.7468193518865878,2.7468193518865878,321.05728791522574,0.0026550030414971,0.00268074735987,0.001631155061678,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,270.0,16.9,0.2141695365484813,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
7,7. Core Automotive,2025,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,100.30901622558922,100.30901622558922,100.30901622558922,0.0005794699631392,0.0005727376861397,0.0004364429896344,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,140.0,16.9,7.821095152075929,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2025,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,52.10165183899917,52.10165183899917,52.10165183899917,0.0004506861616909,0.0004515895953757,0.0017528849564908,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,80.0,16.9,4.06236639482854,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
9,"9. Dealers, Maintenance, & Repair",2025,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,651.1343268916881,651.1343268916881,651.1343268916881,0.0093097351757873,0.0093280862847981,0.0114971572962729,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,790.0,16.9,50.76895097794477,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
0,0. All Segments,2025,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,899.280624606097,899.280624606097,1563.398817543897,0.0019449162340575,0.0019369154623845,0.0019967344438529,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,,,,1850.0,135.2,70.11692067286292,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
1,1. Materials & Processing,2026,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,25.578779605429435,25.578779605429435,87.66398805203293,0.0012359514844939,0.0012540058520273,0.0014571092831962,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,150.0,16.9,1.994377740861626,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
2,2. Equipment Manufacturing,2026,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,29.93524312216548,29.93524312216548,226.18558721359835,0.0048304521358955,0.0048770144189991,0.0015050526768436,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,240.0,16.9,2.334051251509096,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
4,4. Parts & Machining,2026,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,25.25261271992157,25.25261271992157,85.4811531147811,0.0017191539302095,0.0017431725740848,0.0025428038650618,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,140.0,16.9,1.9689465050365609,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
5,5. Component Systems,2026,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,10.91727668550811,10.91727668550811,33.33522565013376,0.0018358749828616,0.0018668326073428,0.0010973936899862,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,40.0,16.9,0.8512201890892136,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
6,6. Engineering & Design,2026,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,2.7271564288177355,2.7271564288177355,319.87208160138533,0.0026294194768346,0.00268074735987,0.001631155061678,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,270.0,16.9,0.2126364182100102,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
7,7. Core Automotive,2026,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,101.53458910997188,101.53458910997188,101.53458910997188,0.0005860897423549,0.0005727376861397,0.0004364429896344,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,140.0,16.9,7.916653084007035,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2026,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,52.11352494539722,52.11352494539722,52.11352494539722,0.0004497507389517,0.0004515895953757,0.0017528849564908,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,80.0,16.9,4.06329214107134,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
9,"9. Dealers, Maintenance, & Repair",2026,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,653.0429328454152,653.0429328454152,653.0429328454152,0.0092912686638045,0.0093280862847981,0.0114971572962729,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,221.4,212.1,0.0779700115340253,790.0,16.9,50.917765006170775,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
0,0. All Segments,2026,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1051,Cost Estimators,901.1021154626268,901.1021154626268,1559.229082532716,0.0019524528058124,0.0019369154623845,0.0019967344438529,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,77070,,,,1850.0,135.2,70.25894233595565,13-1051,Cost estimators,0.463921626425294,95.8602846054334,q1,True,False,,False,,0.463921626425294,0.463921626425294,95.8602846054334,95.8602846054334,True
